Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
65-69 ani, Total, Valcea, 171325 MIHAESTI, Anul 2026, Numar persoane, 405
65-69 ani, Total, Valcea, 171469 MILCOIU, Anul 2026, Numar persoane, 83
65-69 ani, Total, Valcea, 174520 MITROFANI, Anul 2026, Numar persoane, 50
65-69 ani, Total, Valcea, 171539 MUEREASCA, Anul 2026, Numar persoane, 131
65-69 ani, Total, Valcea, 171628 NICOLAE BALCESCU, Anul 2026, Numar persoane, 210
65-69 ani, Total, Valcea, 171806 OLANU, Anul 2026, Numar persoane, 178
65-69 ani, Total, Valcea, 171879 ORLESTI, Anul 2026, Numar persoane, 180
65-69 ani, Total, Valcea, 171931 OTESANI, Anul 2026, Numar persoane, 122
65-69 ani, Total, Valcea, 171995 PAUSESTI, Anul 2026, Numar persoane, 140
65-69 ani, Total, Valcea, 172082 PAUSESTI-MAGLASI, Anul 2026, Numar persoane, 205
65-69 ani, Total, Valcea, 172153 PERISANI, Anul 2026, Numar persoane, 115
65-69 ani, Total, Valcea, 172279 PESCEANA, Anul 2026, Numar persoane, 99
65-69 ani, Total, Valcea, 172340 PIETRARI, Anul 2026, Numar persoane, 187
65-69 ani, Total, Valcea, 172377 POPESTI, Anul 2026, Numar persoane, 186
65-69 ani, Total, Valcea, 172457 PRUNDENI, Anul 2026, Numar persoane, 244
65-69 ani, Total, Valcea, 172509 RACOVITA, Anul 2026, Numar persoane, 76
65-69 ani, Total, Valcea, 172581 ROESTI, Anul 2026, Numar persoane, 131
65-69 ani, Total, Valcea, 172698 ROSIILE, Anul 2026, Numar persoane, 97
65-69 ani, Total, Valcea, 172812 RUNCU, Anul 2026, Numar persoane, 52
65-69 ani, Total, Valcea, 172894 SALATRUCEL, Anul 2026, Numar persoane, 106
65-69 ani, Total, Valcea, 172947 SCUNDU, Anul 2026, Numar persoane, 99
65-69 ani, Total, Valcea, 172992 SINESTI, Anul 2026, Numar persoane, 120
65-69 ani, Total, Valcea, 173686 SIRINEASA, Anul 2026, Numar persoane, 148
65-69 ani, Total, Valcea, 173061 SLATIOARA, Anul 2026, Numar persoane, 200
65-69 ani, Total, Valcea, 173132 STANESTI, Anul 2026, Numar persoane, 62
65-69 ani, Total, Valcea, 173748 STEFANESTI, Anul 2026, Numar persoane, 175
65-69 ani, Total, Valcea, 173230 STOENESTI, Anul 2026, Numar persoane, 188
65-69 ani, Total, Valcea, 173374 STOILESTI, Anul 2026, Numar persoane, 214
65-69 ani, Total, Valcea, 173533 STROESTI, Anul 2026, Numar persoane, 154
65-69 ani, Total, Valcea, 173793 SUSANI, Anul 2026, Numar persoane, 142
