Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
65-69 ani, Total, Bacau, 22166 ORAS DARMANESTI, Anul 2026, Numar persoane, 709
65-69 ani, Total, Bacau, 20910 ORAS SLANIC-MOLDOVA, Anul 2026, Numar persoane, 280
65-69 ani, Total, Bacau, 20965 ORAS TARGU OCNA, Anul 2026, Numar persoane, 744
65-69 ani, Total, Bacau, 21007 AGAS, Anul 2026, Numar persoane, 323
65-69 ani, Total, Bacau, 21098 ARDEOANI, Anul 2026, Numar persoane, 120
65-69 ani, Total, Bacau, 21123 ASAU, Anul 2026, Numar persoane, 358
65-69 ani, Total, Bacau, 21196 BALCANI, Anul 2026, Numar persoane, 384
65-69 ani, Total, Bacau, 21454 BARSANESTI, Anul 2026, Numar persoane, 266
65-69 ani, Total, Bacau, 21249 BERESTI-BISTRITA, Anul 2026, Numar persoane, 82
65-69 ani, Total, Bacau, 21338 BERESTI-TAZLAU, Anul 2026, Numar persoane, 252
65-69 ani, Total, Bacau, 21418 BERZUNTI, Anul 2026, Numar persoane, 264
65-69 ani, Total, Bacau, 21506 BLAGESTI, Anul 2026, Numar persoane, 331
65-69 ani, Total, Bacau, 21560 BOGDANESTI, Anul 2026, Numar persoane, 151
65-69 ani, Total, Bacau, 21597 BRUSTUROASA, Anul 2026, Numar persoane, 181
65-69 ani, Total, Bacau, 26338 BUCIUMI, Anul 2026, Numar persoane, 157
65-69 ani, Total, Bacau, 21668 BUHOCI, Anul 2026, Numar persoane, 191
65-69 ani, Total, Bacau, 21757 CAIUTI, Anul 2026, Numar persoane, 240
65-69 ani, Total, Bacau, 21720 CASIN, Anul 2026, Numar persoane, 242
65-69 ani, Total, Bacau, 21855 CLEJA, Anul 2026, Numar persoane, 254
65-69 ani, Total, Bacau, 21891 COLONESTI, Anul 2026, Numar persoane, 85
65-69 ani, Total, Bacau, 21971 CORBASCA, Anul 2026, Numar persoane, 191
65-69 ani, Total, Bacau, 22059 COTOFANESTI, Anul 2026, Numar persoane, 110
65-69 ani, Total, Bacau, 22111 DAMIENESTI, Anul 2026, Numar persoane, 73
65-69 ani, Total, Bacau, 22237 DEALU MORII, Anul 2026, Numar persoane, 112
65-69 ani, Total, Bacau, 22380 DOFTEANA, Anul 2026, Numar persoane, 546
65-69 ani, Total, Bacau, 22460 FARAOANI, Anul 2026, Numar persoane, 176
65-69 ani, Total, Bacau, 22488 FILIPENI, Anul 2026, Numar persoane, 76
65-69 ani, Total, Bacau, 22576 FILIPESTI, Anul 2026, Numar persoane, 199
65-69 ani, Total, Bacau, 22665 GAICEANA, Anul 2026, Numar persoane, 105
65-69 ani, Total, Bacau, 22781 GARLENI, Anul 2026, Numar persoane, 291
65-69 ani, Total, Bacau, 22718 GHIMES-FAGET, Anul 2026, Numar persoane, 182
65-69 ani, Total, Bacau, 26346 GIOSENI, Anul 2026, Numar persoane, 143
65-69 ani, Total, Bacau, 22834 GLAVANESTI, Anul 2026, Numar persoane, 158
65-69 ani, Total, Bacau, 20607 GURA VAII, Anul 2026, Numar persoane, 245
65-69 ani, Total, Bacau, 22898 HELEGIU, Anul 2026, Numar persoane, 323
65-69 ani, Total, Bacau, 20313 HEMEIUS, Anul 2026, Numar persoane, 402
65-69 ani, Total, Bacau, 22941 HORGESTI, Anul 2026, Numar persoane, 169
65-69 ani, Total, Bacau, 23047 HURUIESTI, Anul 2026, Numar persoane, 95
65-69 ani, Total, Bacau, 26379 ITESTI, Anul 2026, Numar persoane, 80
65-69 ani, Total, Bacau, 23127 IZVORU BERHECIULUI, Anul 2026, Numar persoane, 98
65-69 ani, Total, Bacau, 20359 LETEA VECHE, Anul 2026, Numar persoane, 429
65-69 ani, Total, Bacau, 23207 LIPOVA, Anul 2026, Numar persoane, 97
65-69 ani, Total, Bacau, 23289 LIVEZI, Anul 2026, Numar persoane, 213
65-69 ani, Total, Bacau, 23350 LUIZI-CALUGARA, Anul 2026, Numar persoane, 172
65-69 ani, Total, Bacau, 23387 MAGIRESTI, Anul 2026, Numar persoane, 222
65-69 ani, Total, Bacau, 20411 MAGURA, Anul 2026, Numar persoane, 293
65-69 ani, Total, Bacau, 23449 MANASTIREA CASIN, Anul 2026, Numar persoane, 291
65-69 ani, Total, Bacau, 20466 MARGINENI, Anul 2026, Numar persoane, 494
65-69 ani, Total, Bacau, 23494 MOTOSENI, Anul 2026, Numar persoane, 157
65-69 ani, Total, Bacau, 23644 NEGRI, Anul 2026, Numar persoane, 110
65-69 ani, Total, Bacau, 23715 NICOLAE BALCESCU, Anul 2026, Numar persoane, 373
65-69 ani, Total, Bacau, 26353 ODOBESTI, Anul 2026, Numar persoane, 103
65-69 ani, Total, Bacau, 23797 OITUZ, Anul 2026, Numar persoane, 519
65-69 ani, Total, Bacau, 23868 ONCESTI, Anul 2026, Numar persoane, 74
65-69 ani, Total, Bacau, 23948 ORBENI, Anul 2026, Numar persoane, 184
65-69 ani, Total, Bacau, 23975 PALANCA, Anul 2026, Numar persoane, 187
