Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
65-69 ani, Total, Botosani, 35759 CURTESTI, Anul 2026, Numar persoane, 309
65-69 ani, Total, Botosani, 37057 DANGENI, Anul 2026, Numar persoane, 117
65-69 ani, Total, Botosani, 37011 DERSCA, Anul 2026, Numar persoane, 104
65-69 ani, Total, Botosani, 39959 DIMACHENI, Anul 2026, Numar persoane, 39
65-69 ani, Total, Botosani, 37100 DOBARCENI, Anul 2026, Numar persoane, 89
65-69 ani, Total, Botosani, 37173 DRAGUSENI, Anul 2026, Numar persoane, 127
65-69 ani, Total, Botosani, 37217 DURNESTI, Anul 2026, Numar persoane, 147
65-69 ani, Total, Botosani, 37324 FRUMUSICA, Anul 2026, Numar persoane, 217
65-69 ani, Total, Botosani, 37397 GEORGE ENESCU, Anul 2026, Numar persoane, 123
65-69 ani, Total, Botosani, 37459 GORBANESTI, Anul 2026, Numar persoane, 99
65-69 ani, Total, Botosani, 37618 HANESTI, Anul 2026, Numar persoane, 109
65-69 ani, Total, Botosani, 37547 HAVARNA, Anul 2026, Numar persoane, 138
65-69 ani, Total, Botosani, 37672 HILISEU-HORIA, Anul 2026, Numar persoane, 123
65-69 ani, Total, Botosani, 37734 HLIPICENI, Anul 2026, Numar persoane, 114
65-69 ani, Total, Botosani, 37770 HUDESTI, Anul 2026, Numar persoane, 231
65-69 ani, Total, Botosani, 37823 IBANESTI, Anul 2026, Numar persoane, 155
65-69 ani, Total, Botosani, 37850 LEORDA, Anul 2026, Numar persoane, 121
65-69 ani, Total, Botosani, 39942 LOZNA, Anul 2026, Numar persoane, 63
65-69 ani, Total, Botosani, 37912 LUNCA, Anul 2026, Numar persoane, 162
65-69 ani, Total, Botosani, 37958 MANOLEASA, Anul 2026, Numar persoane, 121
65-69 ani, Total, Botosani, 38063 MIHAI EMINESCU, Anul 2026, Numar persoane, 465
65-69 ani, Total, Botosani, 38161 MIHAILENI, Anul 2026, Numar persoane, 111
65-69 ani, Total, Botosani, 38241 MIHALASENI, Anul 2026, Numar persoane, 78
65-69 ani, Total, Botosani, 38321 MILEANCA, Anul 2026, Numar persoane, 86
65-69 ani, Total, Botosani, 38376 MITOC, Anul 2026, Numar persoane, 60
65-69 ani, Total, Botosani, 38456 NICSENI, Anul 2026, Numar persoane, 89
65-69 ani, Total, Botosani, 38492 PALTINIS, Anul 2026, Numar persoane, 168
65-69 ani, Total, Botosani, 38544 POMARLA, Anul 2026, Numar persoane, 101
65-69 ani, Total, Botosani, 38580 PRAJENI, Anul 2026, Numar persoane, 111
65-69 ani, Total, Botosani, 35839 RACHITI, Anul 2026, Numar persoane, 230
65-69 ani, Total, Botosani, 38633 RADAUTI-PRUT, Anul 2026, Numar persoane, 141
65-69 ani, Total, Botosani, 38679 RAUSENI, Anul 2026, Numar persoane, 101
65-69 ani, Total, Botosani, 38731 RIPICENI, Anul 2026, Numar persoane, 141
65-69 ani, Total, Botosani, 38811 ROMA, Anul 2026, Numar persoane, 134
65-69 ani, Total, Botosani, 38848 ROMANESTI, Anul 2026, Numar persoane, 71
65-69 ani, Total, Botosani, 38893 SANTA MARE, Anul 2026, Numar persoane, 103
65-69 ani, Total, Botosani, 39122 SENDRICENI, Anul 2026, Numar persoane, 204
65-69 ani, Total, Botosani, 35884 STAUCENI, Anul 2026, Numar persoane, 153
65-69 ani, Total, Botosani, 39220 STIUBIENI, Anul 2026, Numar persoane, 103
65-69 ani, Total, Botosani, 38982 SUHARAU, Anul 2026, Numar persoane, 170
65-69 ani, Total, Botosani, 39051 SULITA, Anul 2026, Numar persoane, 151
65-69 ani, Total, Botosani, 39266 TODIRENI, Anul 2026, Numar persoane, 138
65-69 ani, Total, Botosani, 39328 TRUSESTI, Anul 2026, Numar persoane, 222
65-69 ani, Total, Botosani, 39391 TUDORA, Anul 2026, Numar persoane, 181
65-69 ani, Total, Botosani, 39417 UNGURENI, Anul 2026, Numar persoane, 248
65-69 ani, Total, Botosani, 39532 UNTENI, Anul 2026, Numar persoane, 109
65-69 ani, Total, Botosani, 39612 VACULESTI, Anul 2026, Numar persoane, 108
65-69 ani, Total, Botosani, 39694 VARFU CAMPULUI, Anul 2026, Numar persoane, 258
65-69 ani, Total, Botosani, 39658 VIISOARA, Anul 2026, Numar persoane, 68
65-69 ani, Total, Botosani, 39738 VLADENI, Anul 2026, Numar persoane, 175
65-69 ani, Total, Botosani, 39792 VLASINESTI, Anul 2026, Numar persoane, 125
65-69 ani, Total, Botosani, 39836 VORNICENI, Anul 2026, Numar persoane, 143
65-69 ani, Total, Botosani, 39872 VORONA, Anul 2026, Numar persoane, 318
70-74 ani, Total, Botosani, 35731 MUNICIPIUL BOTOSANI, Anul 2026, Numar persoane, 6375
