Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
80-84 ani, Total, Alba, 2309 ALMASU MARE, Anul 2026, Numar persoane, 53
80-84 ani, Total, Alba, 2381 ARIESENI, Anul 2026, Numar persoane, 57
80-84 ani, Total, Alba, 2577 AVRAM IANCU, Anul 2026, Numar persoane, 44
80-84 ani, Total, Alba, 2988 BERGHIN, Anul 2026, Numar persoane, 58
80-84 ani, Total, Alba, 3039 BISTRA, Anul 2026, Numar persoane, 111
80-84 ani, Total, Alba, 3397 BLANDIANA, Anul 2026, Numar persoane, 28
80-84 ani, Total, Alba, 9026 BUCERDEA GRANOASA, Anul 2026, Numar persoane, 42
80-84 ani, Total, Alba, 3459 BUCIUM, Anul 2026, Numar persoane, 57
80-84 ani, Total, Alba, 4106 CALNIC, Anul 2026, Numar persoane, 31
80-84 ani, Total, Alba, 3761 CENADE, Anul 2026, Numar persoane, 18
80-84 ani, Total, Alba, 3805 CERGAU, Anul 2026, Numar persoane, 28
80-84 ani, Total, Alba, 3841 CERU-BACAINTI, Anul 2026, Numar persoane, 11
80-84 ani, Total, Alba, 3958 CETATEA DE BALTA, Anul 2026, Numar persoane, 51
80-84 ani, Total, Alba, 1071 CIUGUD, Anul 2026, Numar persoane, 74
80-84 ani, Total, Alba, 4008 CIURULEASA, Anul 2026, Numar persoane, 26
80-84 ani, Total, Alba, 4188 CRACIUNELU DE JOS, Anul 2026, Numar persoane, 45
80-84 ani, Total, Alba, 4142 CRICAU, Anul 2026, Numar persoane, 35
80-84 ani, Total, Alba, 9019 CUT, Anul 2026, Numar persoane, 35
80-84 ani, Total, Alba, 4240 DAIA ROMANA, Anul 2026, Numar persoane, 73
80-84 ani, Total, Alba, 4268 DOSTAT, Anul 2026, Numar persoane, 25
80-84 ani, Total, Alba, 4302 FARAU, Anul 2026, Numar persoane, 34
80-84 ani, Total, Alba, 4366 GALDA DE JOS, Anul 2026, Numar persoane, 102
80-84 ani, Total, Alba, 4482 GARBOVA, Anul 2026, Numar persoane, 29
80-84 ani, Total, Alba, 4525 GARDA DE SUS, Anul 2026, Numar persoane, 60
80-84 ani, Total, Alba, 4703 HOPARTA, Anul 2026, Numar persoane, 27
80-84 ani, Total, Alba, 4767 HOREA, Anul 2026, Numar persoane, 61
80-84 ani, Total, Alba, 4927 IGHIU, Anul 2026, Numar persoane, 140
80-84 ani, Total, Alba, 4981 INTREGALDE, Anul 2026, Numar persoane, 28
80-84 ani, Total, Alba, 5103 JIDVEI, Anul 2026, Numar persoane, 95
80-84 ani, Total, Alba, 5167 LIVEZILE, Anul 2026, Numar persoane, 47
80-84 ani, Total, Alba, 5210 LOPADEA NOUA, Anul 2026, Numar persoane, 73
80-84 ani, Total, Alba, 5309 LUNCA MURESULUI, Anul 2026, Numar persoane, 67
80-84 ani, Total, Alba, 5336 LUPSA, Anul 2026, Numar persoane, 91
80-84 ani, Total, Alba, 5577 METES, Anul 2026, Numar persoane, 90
80-84 ani, Total, Alba, 5700 MIHALT, Anul 2026, Numar persoane, 82
80-84 ani, Total, Alba, 5755 MIRASLAU, Anul 2026, Numar persoane, 53
80-84 ani, Total, Alba, 5826 MOGOS, Anul 2026, Numar persoane, 43
80-84 ani, Total, Alba, 6048 NOSLAC, Anul 2026, Numar persoane, 50
80-84 ani, Total, Alba, 6119 OCOLIS, Anul 2026, Numar persoane, 31
80-84 ani, Total, Alba, 6164 OHABA, Anul 2026, Numar persoane, 37
80-84 ani, Total, Alba, 6217 PIANU, Anul 2026, Numar persoane, 90
80-84 ani, Total, Alba, 6271 POIANA VADULUI, Anul 2026, Numar persoane, 29
80-84 ani, Total, Alba, 6397 PONOR, Anul 2026, Numar persoane, 29
80-84 ani, Total, Alba, 6468 POSAGA, Anul 2026, Numar persoane, 46
80-84 ani, Total, Alba, 6547 RADESTI, Anul 2026, Numar persoane, 37
80-84 ani, Total, Alba, 6627 RAMET, Anul 2026, Numar persoane, 29
80-84 ani, Total, Alba, 6592 RAMETEA, Anul 2026, Numar persoane, 35
80-84 ani, Total, Alba, 6930 ROSIA DE SECAS, Anul 2026, Numar persoane, 32
80-84 ani, Total, Alba, 6761 ROSIA MONTANA, Anul 2026, Numar persoane, 63
80-84 ani, Total, Alba, 6976 SALCIUA, Anul 2026, Numar persoane, 47
80-84 ani, Total, Alba, 7044 SALISTEA, Anul 2026, Numar persoane, 77
80-84 ani, Total, Alba, 7348 SANCEL, Anul 2026, Numar persoane, 70
80-84 ani, Total, Alba, 7384 SANTIMBRU, Anul 2026, Numar persoane, 69
80-84 ani, Total, Alba, 7099 SASCIORI, Anul 2026, Numar persoane, 113
80-84 ani, Total, Alba, 7197 SCARISOARA, Anul 2026, Numar persoane, 47
80-84 ani, Total, Alba, 7810 SIBOT, Anul 2026, Numar persoane, 75
80-84 ani, Total, Alba, 7446 SOHODOL, Anul 2026, Numar persoane, 41
80-84 ani, Total, Alba, 7865 SONA, Anul 2026, Numar persoane, 106
80-84 ani, Total, Alba, 7945 SPRING, Anul 2026, Numar persoane, 56
80-84 ani, Total, Alba, 7767 STREMT, Anul 2026, Numar persoane, 87
80-84 ani, Total, Alba, 8014 SUGAG, Anul 2026, Numar persoane, 50
80-84 ani, Total, Alba, 8158 UNIREA, Anul 2026, Numar persoane, 135
80-84 ani, Total, Alba, 8229 VADU MOTILOR, Anul 2026, Numar persoane, 33
80-84 ani, Total, Alba, 8354 VALEA LUNGA, Anul 2026, Numar persoane, 52
80-84 ani, Total, Alba, 8425 VIDRA, Anul 2026, Numar persoane, 56
80-84 ani, Total, Alba, 8826 VINTU DE JOS, Anul 2026, Numar persoane, 111
85 ani si peste, Total, Alba, 1017 MUNICIPIUL ALBA IULIA, Anul 2026, Numar persoane, 994
85 ani si peste, Total, Alba, 1213 MUNICIPIUL AIUD, Anul 2026, Numar persoane, 477
85 ani si peste, Total, Alba, 1348 MUNICIPIUL BLAJ, Anul 2026, Numar persoane, 359
85 ani si peste, Total, Alba, 1874 MUNICIPIUL SEBES, Anul 2026, Numar persoane, 553
85 ani si peste, Total, Alba, 1151 ORAS ABRUD, Anul 2026, Numar persoane, 87
85 ani si peste, Total, Alba, 2915 ORAS BAIA DE ARIES, Anul 2026, Numar persoane, 92
85 ani si peste, Total, Alba, 1455 ORAS CAMPENI, Anul 2026, Numar persoane, 155
85 ani si peste, Total, Alba, 1696 ORAS CUGIR, Anul 2026, Numar persoane, 691
85 ani si peste, Total, Alba, 1794 ORAS OCNA MURES, Anul 2026, Numar persoane, 349
85 ani si peste, Total, Alba, 8096 ORAS TEIUS, Anul 2026, Numar persoane, 133
85 ani si peste, Total, Alba, 1936 ORAS ZLATNA, Anul 2026, Numar persoane, 192
85 ani si peste, Total, Alba, 2130 ALBAC, Anul 2026, Numar persoane, 70
85 ani si peste, Total, Alba, 2309 ALMASU MARE, Anul 2026, Numar persoane, 52
85 ani si peste, Total, Alba, 2381 ARIESENI, Anul 2026, Numar persoane, 37
85 ani si peste, Total, Alba, 2577 AVRAM IANCU, Anul 2026, Numar persoane, 58
85 ani si peste, Total, Alba, 2988 BERGHIN, Anul 2026, Numar persoane, 68
85 ani si peste, Total, Alba, 3039 BISTRA, Anul 2026, Numar persoane, 81
85 ani si peste, Total, Alba, 3397 BLANDIANA, Anul 2026, Numar persoane, 39
85 ani si peste, Total, Alba, 9026 BUCERDEA GRANOASA, Anul 2026, Numar persoane, 48
85 ani si peste, Total, Alba, 3459 BUCIUM, Anul 2026, Numar persoane, 60
85 ani si peste, Total, Alba, 4106 CALNIC, Anul 2026, Numar persoane, 31
85 ani si peste, Total, Alba, 3761 CENADE, Anul 2026, Numar persoane, 31
85 ani si peste, Total, Alba, 3805 CERGAU, Anul 2026, Numar persoane, 34
85 ani si peste, Total, Alba, 3841 CERU-BACAINTI, Anul 2026, Numar persoane, 11
85 ani si peste, Total, Alba, 3958 CETATEA DE BALTA, Anul 2026, Numar persoane, 78
85 ani si peste, Total, Alba, 1071 CIUGUD, Anul 2026, Numar persoane, 54
85 ani si peste, Total, Alba, 4008 CIURULEASA, Anul 2026, Numar persoane, 34
85 ani si peste, Total, Alba, 4188 CRACIUNELU DE JOS, Anul 2026, Numar persoane, 62
85 ani si peste, Total, Alba, 4142 CRICAU, Anul 2026, Numar persoane, 38
85 ani si peste, Total, Alba, 9019 CUT, Anul 2026, Numar persoane, 37
85 ani si peste, Total, Alba, 4240 DAIA ROMANA, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Alba, 4268 DOSTAT, Anul 2026, Numar persoane, 32
85 ani si peste, Total, Alba, 4302 FARAU, Anul 2026, Numar persoane, 91
85 ani si peste, Total, Alba, 4366 GALDA DE JOS, Anul 2026, Numar persoane, 108
85 ani si peste, Total, Alba, 4482 GARBOVA, Anul 2026, Numar persoane, 57
85 ani si peste, Total, Alba, 4525 GARDA DE SUS, Anul 2026, Numar persoane, 46
85 ani si peste, Total, Alba, 4703 HOPARTA, Anul 2026, Numar persoane, 36
85 ani si peste, Total, Alba, 4767 HOREA, Anul 2026, Numar persoane, 87
85 ani si peste, Total, Alba, 4927 IGHIU, Anul 2026, Numar persoane, 130
85 ani si peste, Total, Alba, 4981 INTREGALDE, Anul 2026, Numar persoane, 40
85 ani si peste, Total, Alba, 5103 JIDVEI, Anul 2026, Numar persoane, 100
85 ani si peste, Total, Alba, 5167 LIVEZILE, Anul 2026, Numar persoane, 58
85 ani si peste, Total, Alba, 5210 LOPADEA NOUA, Anul 2026, Numar persoane, 74
85 ani si peste, Total, Alba, 5309 LUNCA MURESULUI, Anul 2026, Numar persoane, 42
85 ani si peste, Total, Alba, 5336 LUPSA, Anul 2026, Numar persoane, 68
85 ani si peste, Total, Alba, 5577 METES, Anul 2026, Numar persoane, 111
85 ani si peste, Total, Alba, 5700 MIHALT, Anul 2026, Numar persoane, 83
85 ani si peste, Total, Alba, 5755 MIRASLAU, Anul 2026, Numar persoane, 54
85 ani si peste, Total, Alba, 5826 MOGOS, Anul 2026, Numar persoane, 42
85 ani si peste, Total, Alba, 6048 NOSLAC, Anul 2026, Numar persoane, 48
85 ani si peste, Total, Alba, 6119 OCOLIS, Anul 2026, Numar persoane, 19
85 ani si peste, Total, Alba, 6164 OHABA, Anul 2026, Numar persoane, 46
85 ani si peste, Total, Alba, 6217 PIANU, Anul 2026, Numar persoane, 90
85 ani si peste, Total, Alba, 6271 POIANA VADULUI, Anul 2026, Numar persoane, 36
85 ani si peste, Total, Alba, 6397 PONOR, Anul 2026, Numar persoane, 38
85 ani si peste, Total, Alba, 6468 POSAGA, Anul 2026, Numar persoane, 36
85 ani si peste, Total, Alba, 6547 RADESTI, Anul 2026, Numar persoane, 28
85 ani si peste, Total, Alba, 6627 RAMET, Anul 2026, Numar persoane, 41
85 ani si peste, Total, Alba, 6592 RAMETEA, Anul 2026, Numar persoane, 43
85 ani si peste, Total, Alba, 6930 ROSIA DE SECAS, Anul 2026, Numar persoane, 70
85 ani si peste, Total, Alba, 6761 ROSIA MONTANA, Anul 2026, Numar persoane, 56
85 ani si peste, Total, Alba, 6976 SALCIUA, Anul 2026, Numar persoane, 47
85 ani si peste, Total, Alba, 7044 SALISTEA, Anul 2026, Numar persoane, 69
85 ani si peste, Total, Alba, 7348 SANCEL, Anul 2026, Numar persoane, 64
85 ani si peste, Total, Alba, 7384 SANTIMBRU, Anul 2026, Numar persoane, 65
85 ani si peste, Total, Alba, 7099 SASCIORI, Anul 2026, Numar persoane, 92
85 ani si peste, Total, Alba, 7197 SCARISOARA, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Alba, 7810 SIBOT, Anul 2026, Numar persoane, 70
85 ani si peste, Total, Alba, 7446 SOHODOL, Anul 2026, Numar persoane, 51
85 ani si peste, Total, Alba, 7865 SONA, Anul 2026, Numar persoane, 143
85 ani si peste, Total, Alba, 7945 SPRING, Anul 2026, Numar persoane, 92
85 ani si peste, Total, Alba, 7767 STREMT, Anul 2026, Numar persoane, 60
85 ani si peste, Total, Alba, 8014 SUGAG, Anul 2026, Numar persoane, 48
85 ani si peste, Total, Alba, 8158 UNIREA, Anul 2026, Numar persoane, 163
85 ani si peste, Total, Alba, 8229 VADU MOTILOR, Anul 2026, Numar persoane, 36
85 ani si peste, Total, Alba, 8354 VALEA LUNGA, Anul 2026, Numar persoane, 79
85 ani si peste, Total, Alba, 8425 VIDRA, Anul 2026, Numar persoane, 84
85 ani si peste, Total, Alba, 8826 VINTU DE JOS, Anul 2026, Numar persoane, 89
