Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Arad, 12206 SEITIN, Anul 2026, Numar persoane, 110
70-74 ani, Total, Arad, 11995 SELEUS, Anul 2026, Numar persoane, 164
70-74 ani, Total, Arad, 12037 SEMLAC, Anul 2026, Numar persoane, 184
70-74 ani, Total, Arad, 12224 SEPREUS, Anul 2026, Numar persoane, 85
70-74 ani, Total, Arad, 12242 SICULA, Anul 2026, Numar persoane, 222
70-74 ani, Total, Arad, 12288 SILINDIA, Anul 2026, Numar persoane, 47
70-74 ani, Total, Arad, 12340 SIMAND, Anul 2026, Numar persoane, 184
70-74 ani, Total, Arad, 12055 SINTEA MARE, Anul 2026, Numar persoane, 153
70-74 ani, Total, Arad, 12368 SIRIA, Anul 2026, Numar persoane, 407
70-74 ani, Total, Arad, 12402 SISTAROVAT, Anul 2026, Numar persoane, 14
70-74 ani, Total, Arad, 12126 SOCODOR, Anul 2026, Numar persoane, 99
70-74 ani, Total, Arad, 9360 SOFRONEA, Anul 2026, Numar persoane, 145
70-74 ani, Total, Arad, 12509 TARNOVA, Anul 2026, Numar persoane, 245
70-74 ani, Total, Arad, 12457 TAUT, Anul 2026, Numar persoane, 92
70-74 ani, Total, Arad, 10765 USUSAU, Anul 2026, Numar persoane, 50
70-74 ani, Total, Arad, 12572 VARADIA DE MURES, Anul 2026, Numar persoane, 98
70-74 ani, Total, Arad, 12689 VARFURILE, Anul 2026, Numar persoane, 165
70-74 ani, Total, Arad, 12643 VINGA, Anul 2026, Numar persoane, 336
70-74 ani, Total, Arad, 9397 VLADIMIRESCU, Anul 2026, Numar persoane, 711
70-74 ani, Total, Arad, 12778 ZABRANI, Anul 2026, Numar persoane, 203
70-74 ani, Total, Arad, 12938 ZADARENI, Anul 2026, Numar persoane, 133
70-74 ani, Total, Arad, 12812 ZARAND, Anul 2026, Numar persoane, 133
70-74 ani, Total, Arad, 12849 ZERIND, Anul 2026, Numar persoane, 71
70-74 ani, Total, Arad, 12876 ZIMANDU NOU, Anul 2026, Numar persoane, 279
75-79 ani, Total, Arad, 9262 MUNICIPIUL ARAD, Anul 2026, Numar persoane, 7147
75-79 ani, Total, Arad, 9459 ORAS CHISINEU-CRIS, Anul 2026, Numar persoane, 333
75-79 ani, Total, Arad, 9495 ORAS CURTICI, Anul 2026, Numar persoane, 286
75-79 ani, Total, Arad, 9538 ORAS INEU, Anul 2026, Numar persoane, 369
75-79 ani, Total, Arad, 9574 ORAS LIPOVA, Anul 2026, Numar persoane, 481
75-79 ani, Total, Arad, 9627 ORAS NADLAC, Anul 2026, Numar persoane, 291
75-79 ani, Total, Arad, 9654 ORAS PANCOTA, Anul 2026, Numar persoane, 218
75-79 ani, Total, Arad, 11584 ORAS PECICA, Anul 2026, Numar persoane, 413
75-79 ani, Total, Arad, 12091 ORAS SANTANA, Anul 2026, Numar persoane, 465
75-79 ani, Total, Arad, 9690 ORAS SEBIS, Anul 2026, Numar persoane, 277
75-79 ani, Total, Arad, 9743 ALMAS, Anul 2026, Numar persoane, 113
75-79 ani, Total, Arad, 9798 APATEU, Anul 2026, Numar persoane, 137
75-79 ani, Total, Arad, 9832 ARCHIS, Anul 2026, Numar persoane, 68
75-79 ani, Total, Arad, 10051 BARSA, Anul 2026, Numar persoane, 89
75-79 ani, Total, Arad, 10104 BARZAVA, Anul 2026, Numar persoane, 122
75-79 ani, Total, Arad, 9887 BATA, Anul 2026, Numar persoane, 47
75-79 ani, Total, Arad, 9930 BELIU, Anul 2026, Numar persoane, 130
75-79 ani, Total, Arad, 10006 BIRCHIS, Anul 2026, Numar persoane, 90
75-79 ani, Total, Arad, 10195 BOCSIG, Anul 2026, Numar persoane, 135
