Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Buzau, 47916 ORAS NEHOIU, Anul 2026, Numar persoane, 568
70-74 ani, Total, Buzau, 48325 ORAS PATARLAGELE, Anul 2026, Numar persoane, 411
70-74 ani, Total, Buzau, 48744 ORAS POGOANELE, Anul 2026, Numar persoane, 353
70-74 ani, Total, Buzau, 44863 AMARU, Anul 2026, Numar persoane, 99
70-74 ani, Total, Buzau, 44989 BALACEANU, Anul 2026, Numar persoane, 80
70-74 ani, Total, Buzau, 44934 BALTA ALBA, Anul 2026, Numar persoane, 107
70-74 ani, Total, Buzau, 45003 BECENI, Anul 2026, Numar persoane, 259
70-74 ani, Total, Buzau, 45101 BERCA, Anul 2026, Numar persoane, 490
70-74 ani, Total, Buzau, 45245 BISOCA, Anul 2026, Numar persoane, 104
70-74 ani, Total, Buzau, 45334 BLAJANI, Anul 2026, Numar persoane, 50
70-74 ani, Total, Buzau, 45361 BOLDU, Anul 2026, Numar persoane, 108
70-74 ani, Total, Buzau, 45389 BOZIORU, Anul 2026, Numar persoane, 55
70-74 ani, Total, Buzau, 45496 BRADEANU, Anul 2026, Numar persoane, 114
70-74 ani, Total, Buzau, 45539 BRAESTI, Anul 2026, Numar persoane, 100
70-74 ani, Total, Buzau, 45619 BREAZA, Anul 2026, Numar persoane, 127
70-74 ani, Total, Buzau, 45673 BUDA, Anul 2026, Numar persoane, 125
70-74 ani, Total, Buzau, 45815 C.A. ROSETTI, Anul 2026, Numar persoane, 163
70-74 ani, Total, Buzau, 45753 CALVINI, Anul 2026, Numar persoane, 158
70-74 ani, Total, Buzau, 45888 CANESTI, Anul 2026, Numar persoane, 30
70-74 ani, Total, Buzau, 45959 CATINA, Anul 2026, Numar persoane, 123
70-74 ani, Total, Buzau, 46019 CERNATESTI, Anul 2026, Numar persoane, 184
70-74 ani, Total, Buzau, 46108 CHILIILE, Anul 2026, Numar persoane, 30
70-74 ani, Total, Buzau, 46180 CHIOJDU, Anul 2026, Numar persoane, 178
70-74 ani, Total, Buzau, 46251 CILIBIA, Anul 2026, Numar persoane, 62
70-74 ani, Total, Buzau, 46313 CISLAU, Anul 2026, Numar persoane, 235
70-74 ani, Total, Buzau, 46377 COCHIRLEANCA, Anul 2026, Numar persoane, 220
70-74 ani, Total, Buzau, 46439 COLTI, Anul 2026, Numar persoane, 64
70-74 ani, Total, Buzau, 46484 COSTESTI, Anul 2026, Numar persoane, 237
70-74 ani, Total, Buzau, 46554 COZIENI, Anul 2026, Numar persoane, 102
70-74 ani, Total, Buzau, 50564 FLORICA, Anul 2026, Numar persoane, 70
70-74 ani, Total, Buzau, 46769 GALBINASI, Anul 2026, Numar persoane, 179
70-74 ani, Total, Buzau, 46803 GHERASENI, Anul 2026, Numar persoane, 160
70-74 ani, Total, Buzau, 46830 GHERGHEASA, Anul 2026, Numar persoane, 111
70-74 ani, Total, Buzau, 46867 GLODEANU SARAT, Anul 2026, Numar persoane, 136
70-74 ani, Total, Buzau, 46910 GLODEANU-SILISTEA, Anul 2026, Numar persoane, 168
70-74 ani, Total, Buzau, 47006 GREBANU, Anul 2026, Numar persoane, 231
70-74 ani, Total, Buzau, 47079 GURA TEGHII, Anul 2026, Numar persoane, 175
70-74 ani, Total, Buzau, 47159 LARGU, Anul 2026, Numar persoane, 70
70-74 ani, Total, Buzau, 47186 LOPATARI, Anul 2026, Numar persoane, 161
70-74 ani, Total, Buzau, 47300 LUCIU, Anul 2026, Numar persoane, 112
70-74 ani, Total, Buzau, 47337 MAGURA, Anul 2026, Numar persoane, 111
70-74 ani, Total, Buzau, 47630 MANZALESTI, Anul 2026, Numar persoane, 80
70-74 ani, Total, Buzau, 47373 MARACINENI, Anul 2026, Numar persoane, 424
70-74 ani, Total, Buzau, 47417 MARGARITESTI, Anul 2026, Numar persoane, 33
70-74 ani, Total, Buzau, 47453 MEREI, Anul 2026, Numar persoane, 390
70-74 ani, Total, Buzau, 47578 MIHAILESTI, Anul 2026, Numar persoane, 75
70-74 ani, Total, Buzau, 47774 MOVILA BANULUI, Anul 2026, Numar persoane, 131
70-74 ani, Total, Buzau, 47818 MURGESTI, Anul 2026, Numar persoane, 64
70-74 ani, Total, Buzau, 47854 NAENI, Anul 2026, Numar persoane, 65
70-74 ani, Total, Buzau, 48021 ODAILE, Anul 2026, Numar persoane, 44
70-74 ani, Total, Buzau, 48138 PADINA, Anul 2026, Numar persoane, 177
70-74 ani, Total, Buzau, 48227 PANATAU, Anul 2026, Numar persoane, 93
70-74 ani, Total, Buzau, 48165 PARDOSI, Anul 2026, Numar persoane, 18
70-74 ani, Total, Buzau, 48557 PARSCOV, Anul 2026, Numar persoane, 283
70-74 ani, Total, Buzau, 48487 PIETROASELE, Anul 2026, Numar persoane, 156
70-74 ani, Total, Buzau, 48682 PODGORIA, Anul 2026, Numar persoane, 147
