Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Giurgiu, 154709 TOPORU, Anul 2026, Numar persoane, 56
70-74 ani, Total, Giurgiu, 105623 ULMI, Anul 2026, Numar persoane, 317
70-74 ani, Total, Giurgiu, 105776 VALEA DRAGULUI, Anul 2026, Numar persoane, 127
70-74 ani, Total, Giurgiu, 105972 VANATORII MICI, Anul 2026, Numar persoane, 166
70-74 ani, Total, Giurgiu, 105874 VARASTI, Anul 2026, Numar persoane, 283
70-74 ani, Total, Giurgiu, 105909 VEDEA, Anul 2026, Numar persoane, 131
75-79 ani, Total, Giurgiu, 100521 MUNICIPIUL GIURGIU, Anul 2026, Numar persoane, 2402
75-79 ani, Total, Giurgiu, 101190 ORAS BOLINTIN-VALE, Anul 2026, Numar persoane, 373
75-79 ani, Total, Giurgiu, 104136 ORAS MIHAILESTI, Anul 2026, Numar persoane, 295
75-79 ani, Total, Giurgiu, 100781 ADUNATII-COPACENI, Anul 2026, Numar persoane, 208
75-79 ani, Total, Giurgiu, 101001 BANEASA, Anul 2026, Numar persoane, 246
75-79 ani, Total, Giurgiu, 101163 BOLINTIN-DEAL, Anul 2026, Numar persoane, 212
75-79 ani, Total, Giurgiu, 101378 BUCSANI, Anul 2026, Numar persoane, 116
75-79 ani, Total, Giurgiu, 101519 BULBUCATA, Anul 2026, Numar persoane, 39
75-79 ani, Total, Giurgiu, 101617 BUTURUGENI, Anul 2026, Numar persoane, 124
75-79 ani, Total, Giurgiu, 101662 CALUGARENI, Anul 2026, Numar persoane, 229
75-79 ani, Total, Giurgiu, 101984 CLEJANI, Anul 2026, Numar persoane, 86
75-79 ani, Total, Giurgiu, 102071 COLIBASI, Anul 2026, Numar persoane, 144
75-79 ani, Total, Giurgiu, 102106 COMANA, Anul 2026, Numar persoane, 278
75-79 ani, Total, Giurgiu, 179748 COSOBA, Anul 2026, Numar persoane, 78
75-79 ani, Total, Giurgiu, 102348 CREVEDIA MARE, Anul 2026, Numar persoane, 162
75-79 ani, Total, Giurgiu, 102446 DAIA, Anul 2026, Numar persoane, 112
75-79 ani, Total, Giurgiu, 102794 FLORESTI-STOENESTI, Anul 2026, Numar persoane, 309
75-79 ani, Total, Giurgiu, 102909 FRATESTI, Anul 2026, Numar persoane, 253
75-79 ani, Total, Giurgiu, 103087 GAISENI, Anul 2026, Numar persoane, 151
75-79 ani, Total, Giurgiu, 103194 GAUJANI, Anul 2026, Numar persoane, 91
75-79 ani, Total, Giurgiu, 103238 GHIMPATI, Anul 2026, Numar persoane, 191
75-79 ani, Total, Giurgiu, 103309 GOGOSARI, Anul 2026, Numar persoane, 61
75-79 ani, Total, Giurgiu, 103372 GOSTINARI, Anul 2026, Numar persoane, 85
75-79 ani, Total, Giurgiu, 103354 GOSTINU, Anul 2026, Numar persoane, 121
75-79 ani, Total, Giurgiu, 103407 GRADINARI, Anul 2026, Numar persoane, 116
75-79 ani, Total, Giurgiu, 103470 GREACA, Anul 2026, Numar persoane, 118
75-79 ani, Total, Giurgiu, 179757 HERASTI, Anul 2026, Numar persoane, 75
75-79 ani, Total, Giurgiu, 103639 HOTARELE, Anul 2026, Numar persoane, 158
75-79 ani, Total, Giurgiu, 103693 IEPURESTI, Anul 2026, Numar persoane, 63
75-79 ani, Total, Giurgiu, 179766 ISVOARELE, Anul 2026, Numar persoane, 81
75-79 ani, Total, Giurgiu, 103899 IZVOARELE, Anul 2026, Numar persoane, 128
75-79 ani, Total, Giurgiu, 103997 JOITA, Anul 2026, Numar persoane, 147
75-79 ani, Total, Giurgiu, 104047 LETCA NOUA, Anul 2026, Numar persoane, 86
75-79 ani, Total, Giurgiu, 179739 MALU, Anul 2026, Numar persoane, 124
75-79 ani, Total, Giurgiu, 104225 MARSA, Anul 2026, Numar persoane, 76
75-79 ani, Total, Giurgiu, 104118 MIHAI BRAVU, Anul 2026, Numar persoane, 104
75-79 ani, Total, Giurgiu, 104485 OGREZENI, Anul 2026, Numar persoane, 171
