Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Maramures, 106318 MUNICIPIUL BAIA MARE, Anul 2026, Numar persoane, 7168
70-74 ani, Total, Maramures, 106559 MUNICIPIUL SIGHETU MARMATIEI, Anul 2026, Numar persoane, 2290
70-74 ani, Total, Maramures, 106684 ORAS BAIA SPRIE, Anul 2026, Numar persoane, 745
70-74 ani, Total, Maramures, 106746 ORAS BORSA, Anul 2026, Numar persoane, 1183
70-74 ani, Total, Maramures, 106782 ORAS CAVNIC, Anul 2026, Numar persoane, 219
70-74 ani, Total, Maramures, 108017 ORAS DRAGOMIRESTI, Anul 2026, Numar persoane, 154
70-74 ani, Total, Maramures, 108892 ORAS SALISTEA DE SUS, Anul 2026, Numar persoane, 293
70-74 ani, Total, Maramures, 108963 ORAS SEINI, Anul 2026, Numar persoane, 417
70-74 ani, Total, Maramures, 109176 ORAS SOMCUTA MARE, Anul 2026, Numar persoane, 405
70-74 ani, Total, Maramures, 106817 ORAS TARGU LAPUS, Anul 2026, Numar persoane, 650
70-74 ani, Total, Maramures, 106461 ORAS TAUTII-MAGHERAUS, Anul 2026, Numar persoane, 450
70-74 ani, Total, Maramures, 109265 ORAS ULMENI, Anul 2026, Numar persoane, 319
70-74 ani, Total, Maramures, 106979 ORAS VISEU DE SUS, Anul 2026, Numar persoane, 938
70-74 ani, Total, Maramures, 107001 ARDUSAT, Anul 2026, Numar persoane, 110
70-74 ani, Total, Maramures, 107047 ARINIS, Anul 2026, Numar persoane, 53
70-74 ani, Total, Maramures, 107083 ASUAJU DE SUS, Anul 2026, Numar persoane, 81
70-74 ani, Total, Maramures, 107118 BAITA DE SUB CODRU, Anul 2026, Numar persoane, 83
70-74 ani, Total, Maramures, 107154 BAIUT, Anul 2026, Numar persoane, 107
70-74 ani, Total, Maramures, 107314 BARSANA, Anul 2026, Numar persoane, 208
70-74 ani, Total, Maramures, 107190 BASESTI, Anul 2026, Numar persoane, 62
70-74 ani, Total, Maramures, 107234 BICAZ, Anul 2026, Numar persoane, 50
70-74 ani, Total, Maramures, 107270 BISTRA, Anul 2026, Numar persoane, 155
70-74 ani, Total, Maramures, 107350 BOCICOIU MARE, Anul 2026, Numar persoane, 221
70-74 ani, Total, Maramures, 107403 BOGDAN VODA, Anul 2026, Numar persoane, 175
70-74 ani, Total, Maramures, 107430 BOIU MARE, Anul 2026, Numar persoane, 67
70-74 ani, Total, Maramures, 107485 BOTIZA, Anul 2026, Numar persoane, 123
70-74 ani, Total, Maramures, 107519 BUDESTI, Anul 2026, Numar persoane, 154
70-74 ani, Total, Maramures, 107546 CALINESTI, Anul 2026, Numar persoane, 169
70-74 ani, Total, Maramures, 107715 CAMPULUNG LA TISA, Anul 2026, Numar persoane, 126
70-74 ani, Total, Maramures, 107582 CERNESTI, Anul 2026, Numar persoane, 171
70-74 ani, Total, Maramures, 107662 CICARLAU, Anul 2026, Numar persoane, 194
70-74 ani, Total, Maramures, 179837 COAS, Anul 2026, Numar persoane, 75
70-74 ani, Total, Maramures, 179846 COLTAU, Anul 2026, Numar persoane, 100
70-74 ani, Total, Maramures, 107733 COPALNIC-MANASTUR, Anul 2026, Numar persoane, 278
70-74 ani, Total, Maramures, 107868 COROIENI, Anul 2026, Numar persoane, 104
70-74 ani, Total, Maramures, 107920 CUPSENI, Anul 2026, Numar persoane, 187
70-74 ani, Total, Maramures, 107975 DESESTI, Anul 2026, Numar persoane, 113
70-74 ani, Total, Maramures, 108035 DUMBRAVITA, Anul 2026, Numar persoane, 246
70-74 ani, Total, Maramures, 108106 FARCASA, Anul 2026, Numar persoane, 158
70-74 ani, Total, Maramures, 179855 GARDANI, Anul 2026, Numar persoane, 76
70-74 ani, Total, Maramures, 108151 GIULESTI, Anul 2026, Numar persoane, 180
70-74 ani, Total, Maramures, 106363 GROSI, Anul 2026, Numar persoane, 150
70-74 ani, Total, Maramures, 179622 GROSII TIBLESULUI, Anul 2026, Numar persoane, 94
70-74 ani, Total, Maramures, 108204 IEUD, Anul 2026, Numar persoane, 162
70-74 ani, Total, Maramures, 108222 LAPUS, Anul 2026, Numar persoane, 149
