Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Teleorman, 152038 BABAITA, Anul 2026, Numar persoane, 136
70-74 ani, Total, Teleorman, 151996 BALACI, Anul 2026, Numar persoane, 82
70-74 ani, Total, Teleorman, 155083 BECIU, Anul 2026, Numar persoane, 65
70-74 ani, Total, Teleorman, 155092 BEUCA, Anul 2026, Numar persoane, 62
70-74 ani, Total, Teleorman, 152083 BLEJESTI, Anul 2026, Numar persoane, 146
70-74 ani, Total, Teleorman, 152127 BOGDANA, Anul 2026, Numar persoane, 136
70-74 ani, Total, Teleorman, 152172 BOTOROAGA, Anul 2026, Numar persoane, 252
70-74 ani, Total, Teleorman, 152234 BRAGADIRU, Anul 2026, Numar persoane, 210
70-74 ani, Total, Teleorman, 152252 BRANCENI, Anul 2026, Numar persoane, 124
70-74 ani, Total, Teleorman, 152270 BUJORENI, Anul 2026, Numar persoane, 35
70-74 ani, Total, Teleorman, 152314 BUJORU, Anul 2026, Numar persoane, 72
70-74 ani, Total, Teleorman, 152332 BUZESCU, Anul 2026, Numar persoane, 215
70-74 ani, Total, Teleorman, 152350 CALINESTI, Anul 2026, Numar persoane, 166
70-74 ani, Total, Teleorman, 152412 CALMATUIU, Anul 2026, Numar persoane, 77
70-74 ani, Total, Teleorman, 152467 CALMATUIU DE SUS, Anul 2026, Numar persoane, 83
70-74 ani, Total, Teleorman, 152500 CERVENIA, Anul 2026, Numar persoane, 152
70-74 ani, Total, Teleorman, 152528 CIOLANESTI, Anul 2026, Numar persoane, 130
70-74 ani, Total, Teleorman, 151709 CIUPERCENI, Anul 2026, Numar persoane, 106
70-74 ani, Total, Teleorman, 152564 CONTESTI, Anul 2026, Numar persoane, 136
70-74 ani, Total, Teleorman, 152582 COSMESTI, Anul 2026, Numar persoane, 100
70-74 ani, Total, Teleorman, 152617 CRANGENI, Anul 2026, Numar persoane, 107
70-74 ani, Total, Teleorman, 152662 CRANGU, Anul 2026, Numar persoane, 64
70-74 ani, Total, Teleorman, 151932 CREVENICU, Anul 2026, Numar persoane, 38
70-74 ani, Total, Teleorman, 152724 DIDESTI, Anul 2026, Numar persoane, 35
70-74 ani, Total, Teleorman, 152760 DOBROTESTI, Anul 2026, Numar persoane, 189
70-74 ani, Total, Teleorman, 155109 DRACEA, Anul 2026, Numar persoane, 65
70-74 ani, Total, Teleorman, 152797 DRACSENEI, Anul 2026, Numar persoane, 90
70-74 ani, Total, Teleorman, 152868 DRAGANESTI DE VEDE, Anul 2026, Numar persoane, 92
70-74 ani, Total, Teleorman, 152902 DRAGANESTI-VLASCA, Anul 2026, Numar persoane, 204
70-74 ani, Total, Teleorman, 155118 FANTANELE, Anul 2026, Numar persoane, 101
70-74 ani, Total, Teleorman, 155127 FRASINET, Anul 2026, Numar persoane, 120
70-74 ani, Total, Teleorman, 152993 FRUMOASA, Anul 2026, Numar persoane, 105
70-74 ani, Total, Teleorman, 152948 FURCULESTI, Anul 2026, Numar persoane, 158
70-74 ani, Total, Teleorman, 153026 GALATENI, Anul 2026, Numar persoane, 145
70-74 ani, Total, Teleorman, 153062 GRATIA, Anul 2026, Numar persoane, 110
70-74 ani, Total, Teleorman, 151736 ISLAZ, Anul 2026, Numar persoane, 251
70-74 ani, Total, Teleorman, 153106 IZVOARELE, Anul 2026, Numar persoane, 157
70-74 ani, Total, Teleorman, 153124 LISA, Anul 2026, Numar persoane, 109
70-74 ani, Total, Teleorman, 151763 LITA, Anul 2026, Numar persoane, 155
70-74 ani, Total, Teleorman, 153151 LUNCA, Anul 2026, Numar persoane, 174
70-74 ani, Total, Teleorman, 153240 MAGURA, Anul 2026, Numar persoane, 150
70-74 ani, Total, Teleorman, 153277 MALDAENI, Anul 2026, Numar persoane, 222
70-74 ani, Total, Teleorman, 153339 MARZANESTI, Anul 2026, Numar persoane, 197
70-74 ani, Total, Teleorman, 153204 MAVRODIN, Anul 2026, Numar persoane, 139
70-74 ani, Total, Teleorman, 153295 MERENI, Anul 2026, Numar persoane, 79
70-74 ani, Total, Teleorman, 153384 MOSTENI, Anul 2026, Numar persoane, 81
70-74 ani, Total, Teleorman, 151816 NANOV, Anul 2026, Numar persoane, 271
70-74 ani, Total, Teleorman, 153400 NASTURELU, Anul 2026, Numar persoane, 131
70-74 ani, Total, Teleorman, 153437 NECSESTI, Anul 2026, Numar persoane, 52
70-74 ani, Total, Teleorman, 154996 NENCIULESTI, Anul 2026, Numar persoane, 142
70-74 ani, Total, Teleorman, 153473 OLTENI, Anul 2026, Numar persoane, 129
70-74 ani, Total, Teleorman, 153507 ORBEASCA, Anul 2026, Numar persoane, 374
70-74 ani, Total, Teleorman, 153543 PERETU, Anul 2026, Numar persoane, 390
70-74 ani, Total, Teleorman, 153561 PIATRA, Anul 2026, Numar persoane, 152
70-74 ani, Total, Teleorman, 153589 PIETROSANI, Anul 2026, Numar persoane, 128
70-74 ani, Total, Teleorman, 153623 PLOPII-SLAVITESTI, Anul 2026, Numar persoane, 109
70-74 ani, Total, Teleorman, 153605 PLOSCA, Anul 2026, Numar persoane, 294
70-74 ani, Total, Teleorman, 153696 POENI, Anul 2026, Numar persoane, 103
70-74 ani, Total, Teleorman, 151834 POROSCHIA, Anul 2026, Numar persoane, 290
