Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
80-84 ani, Total, Tulcea, 160680 LUNCAVITA, Anul 2026, Numar persoane, 109
80-84 ani, Total, Tulcea, 160724 MAHMUDIA, Anul 2026, Numar persoane, 55
80-84 ani, Total, Tulcea, 160779 MALIUC, Anul 2026, Numar persoane, 15
80-84 ani, Total, Tulcea, 160831 MIHAI BRAVU, Anul 2026, Numar persoane, 39
80-84 ani, Total, Tulcea, 160877 MIHAIL KOGALNICEANU, Anul 2026, Numar persoane, 62
80-84 ani, Total, Tulcea, 160911 MURIGHIOL, Anul 2026, Numar persoane, 68
80-84 ani, Total, Tulcea, 160993 NALBANT, Anul 2026, Numar persoane, 39
80-84 ani, Total, Tulcea, 161035 NICULITEL, Anul 2026, Numar persoane, 98
80-84 ani, Total, Tulcea, 161053 NUFARU, Anul 2026, Numar persoane, 52
80-84 ani, Total, Tulcea, 161106 OSTROV, Anul 2026, Numar persoane, 53
80-84 ani, Total, Tulcea, 161133 PARDINA, Anul 2026, Numar persoane, 4
80-84 ani, Total, Tulcea, 161151 PECENEAGA, Anul 2026, Numar persoane, 45
80-84 ani, Total, Tulcea, 161179 SARICHIOI, Anul 2026, Numar persoane, 113
80-84 ani, Total, Tulcea, 161231 SFANTU GHEORGHE, Anul 2026, Numar persoane, 16
80-84 ani, Total, Tulcea, 161259 SLAVA CERCHEZA, Anul 2026, Numar persoane, 48
80-84 ani, Total, Tulcea, 161286 SMARDAN, Anul 2026, Numar persoane, 14
80-84 ani, Total, Tulcea, 161302 SOMOVA, Anul 2026, Numar persoane, 87
80-84 ani, Total, Tulcea, 161348 STEJARU, Anul 2026, Numar persoane, 40
80-84 ani, Total, Tulcea, 161384 TOPOLOG, Anul 2026, Numar persoane, 89
80-84 ani, Total, Tulcea, 161464 TURCOAIA, Anul 2026, Numar persoane, 87
80-84 ani, Total, Tulcea, 161543 VACARENI, Anul 2026, Numar persoane, 63
80-84 ani, Total, Tulcea, 161482 VALEA NUCARILOR, Anul 2026, Numar persoane, 83
80-84 ani, Total, Tulcea, 161561 VALEA TEILOR, Anul 2026, Numar persoane, 28
85 ani si peste, Total, Tulcea, 159614 MUNICIPIUL TULCEA, Anul 2026, Numar persoane, 862
85 ani si peste, Total, Tulcea, 159650 ORAS BABADAG, Anul 2026, Numar persoane, 99
85 ani si peste, Total, Tulcea, 159687 ORAS ISACCEA, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Tulcea, 159730 ORAS MACIN, Anul 2026, Numar persoane, 181
85 ani si peste, Total, Tulcea, 159767 ORAS SULINA, Anul 2026, Numar persoane, 53
85 ani si peste, Total, Tulcea, 159785 BAIA, Anul 2026, Numar persoane, 75
85 ani si peste, Total, Tulcea, 159847 BEIDAUD, Anul 2026, Numar persoane, 32
85 ani si peste, Total, Tulcea, 161552 BESTEPE, Anul 2026, Numar persoane, 41
85 ani si peste, Total, Tulcea, 159883 C.A. ROSETTI, Anul 2026, Numar persoane, 17
85 ani si peste, Total, Tulcea, 159945 CARCALIU, Anul 2026, Numar persoane, 46
85 ani si peste, Total, Tulcea, 159963 CASIMCEA, Anul 2026, Numar persoane, 42
85 ani si peste, Total, Tulcea, 160092 CEAMURLIA DE JOS, Anul 2026, Numar persoane, 39
85 ani si peste, Total, Tulcea, 160047 CEATALCHIOI, Anul 2026, Numar persoane, 20
85 ani si peste, Total, Tulcea, 160127 CERNA, Anul 2026, Numar persoane, 91
85 ani si peste, Total, Tulcea, 160172 CHILIA VECHE, Anul 2026, Numar persoane, 31
85 ani si peste, Total, Tulcea, 160225 CIUCUROVA, Anul 2026, Numar persoane, 30
