Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
65-69 ani, Total, Arges, 13490 MUNICIPIUL CAMPULUNG, Anul 2026, Numar persoane, 2424
65-69 ani, Total, Arges, 13622 MUNICIPIUL CURTEA DE ARGES, Anul 2026, Numar persoane, 2623
65-69 ani, Total, Arges, 13668 ORAS COSTESTI, Anul 2026, Numar persoane, 611
65-69 ani, Total, Arges, 13301 ORAS MIOVENI, Anul 2026, Numar persoane, 2194
65-69 ani, Total, Arges, 13392 ORAS STEFANESTI, Anul 2026, Numar persoane, 848
65-69 ani, Total, Arges, 13757 ORAS TOPOLOVENI, Anul 2026, Numar persoane, 539
65-69 ani, Total, Arges, 13819 ALBESTII DE ARGES, Anul 2026, Numar persoane, 300
65-69 ani, Total, Arges, 13891 ALBESTII DE MUSCEL, Anul 2026, Numar persoane, 76
65-69 ani, Total, Arges, 13935 ALBOTA, Anul 2026, Numar persoane, 212
65-69 ani, Total, Arges, 13999 ANINOASA, Anul 2026, Numar persoane, 154
65-69 ani, Total, Arges, 14049 AREFU, Anul 2026, Numar persoane, 110
65-69 ani, Total, Arges, 14085 BABANA, Anul 2026, Numar persoane, 179
65-69 ani, Total, Arges, 14165 BAICULESTI, Anul 2026, Numar persoane, 323
65-69 ani, Total, Arges, 14272 BALILESTI, Anul 2026, Numar persoane, 214
65-69 ani, Total, Arges, 14450 BARLA, Anul 2026, Numar persoane, 223
65-69 ani, Total, Arges, 13187 BASCOV, Anul 2026, Numar persoane, 702
65-69 ani, Total, Arges, 14352 BELETI-NEGRESTI, Anul 2026, Numar persoane, 88
65-69 ani, Total, Arges, 14405 BEREVOESTI, Anul 2026, Numar persoane, 168
65-69 ani, Total, Arges, 14584 BOGATI, Anul 2026, Numar persoane, 250
65-69 ani, Total, Arges, 14673 BOTENI, Anul 2026, Numar persoane, 122
65-69 ani, Total, Arges, 14726 BOTESTI, Anul 2026, Numar persoane, 67
65-69 ani, Total, Arges, 13276 BRADU, Anul 2026, Numar persoane, 473
65-69 ani, Total, Arges, 14753 BRADULET, Anul 2026, Numar persoane, 88
65-69 ani, Total, Arges, 14851 BUDEASA, Anul 2026, Numar persoane, 244
65-69 ani, Total, Arges, 14922 BUGHEA DE JOS, Anul 2026, Numar persoane, 150
65-69 ani, Total, Arges, 20063 BUGHEA DE SUS, Anul 2026, Numar persoane, 154
65-69 ani, Total, Arges, 14940 BUZOESTI, Anul 2026, Numar persoane, 281
65-69 ani, Total, Arges, 15064 CALDARARU, Anul 2026, Numar persoane, 90
65-69 ani, Total, Arges, 15108 CALINESTI, Anul 2026, Numar persoane, 559
65-69 ani, Total, Arges, 15233 CATEASCA, Anul 2026, Numar persoane, 177
65-69 ani, Total, Arges, 15313 CEPARI, Anul 2026, Numar persoane, 96
65-69 ani, Total, Arges, 15402 CETATENI, Anul 2026, Numar persoane, 119
65-69 ani, Total, Arges, 15448 CICANESTI, Anul 2026, Numar persoane, 106
65-69 ani, Total, Arges, 15493 CIOFRANGENI, Anul 2026, Numar persoane, 131
65-69 ani, Total, Arges, 15554 CIOMAGESTI, Anul 2026, Numar persoane, 70
65-69 ani, Total, Arges, 15652 COCU, Anul 2026, Numar persoane, 105
65-69 ani, Total, Arges, 15741 CORBENI, Anul 2026, Numar persoane, 300
65-69 ani, Total, Arges, 15830 CORBI, Anul 2026, Numar persoane, 205
65-69 ani, Total, Arges, 15901 COSESTI, Anul 2026, Numar persoane, 262
65-69 ani, Total, Arges, 15983 COTMEANA, Anul 2026, Numar persoane, 100
65-69 ani, Total, Arges, 16132 CUCA, Anul 2026, Numar persoane, 106
65-69 ani, Total, Arges, 16329 DAMBOVICIOARA, Anul 2026, Numar persoane, 54
65-69 ani, Total, Arges, 16365 DARMANESTI, Anul 2026, Numar persoane, 212
65-69 ani, Total, Arges, 16285 DAVIDESTI, Anul 2026, Numar persoane, 158
65-69 ani, Total, Arges, 16427 DOBRESTI, Anul 2026, Numar persoane, 111
65-69 ani, Total, Arges, 16454 DOMNESTI, Anul 2026, Numar persoane, 185
65-69 ani, Total, Arges, 16506 DRAGANU, Anul 2026, Numar persoane, 130
