Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Mehedinti, 112245 ESELNITA, Anul 2026, Numar persoane, 134
70-74 ani, Total, Mehedinti, 111685 FLORESTI, Anul 2026, Numar persoane, 106
70-74 ani, Total, Mehedinti, 111783 GARLA MARE, Anul 2026, Numar persoane, 133
70-74 ani, Total, Mehedinti, 111818 GODEANU, Anul 2026, Numar persoane, 19
70-74 ani, Total, Mehedinti, 111863 GOGOSU, Anul 2026, Numar persoane, 148
70-74 ani, Total, Mehedinti, 111916 GRECI, Anul 2026, Numar persoane, 60
70-74 ani, Total, Mehedinti, 111989 GROZESTI, Anul 2026, Numar persoane, 79
70-74 ani, Total, Mehedinti, 112030 GRUIA, Anul 2026, Numar persoane, 121
70-74 ani, Total, Mehedinti, 112076 HINOVA, Anul 2026, Numar persoane, 129
70-74 ani, Total, Mehedinti, 112129 HUSNICIOARA, Anul 2026, Numar persoane, 55
70-74 ani, Total, Mehedinti, 112263 ILOVAT, Anul 2026, Numar persoane, 57
70-74 ani, Total, Mehedinti, 112334 ILOVITA, Anul 2026, Numar persoane, 74
70-74 ani, Total, Mehedinti, 112370 ISVERNA, Anul 2026, Numar persoane, 88
70-74 ani, Total, Mehedinti, 112469 IZVORU BARZII, Anul 2026, Numar persoane, 124
70-74 ani, Total, Mehedinti, 112548 JIANA, Anul 2026, Numar persoane, 218
70-74 ani, Total, Mehedinti, 112600 LIVEZILE, Anul 2026, Numar persoane, 78
70-74 ani, Total, Mehedinti, 112664 MALOVAT, Anul 2026, Numar persoane, 132
70-74 ani, Total, Mehedinti, 112744 OBARSIA DE CAMP, Anul 2026, Numar persoane, 110
70-74 ani, Total, Mehedinti, 110027 OBARSIA-CLOSANI, Anul 2026, Numar persoane, 40
70-74 ani, Total, Mehedinti, 112771 OPRISOR, Anul 2026, Numar persoane, 107
70-74 ani, Total, Mehedinti, 112806 PADINA, Anul 2026, Numar persoane, 60
70-74 ani, Total, Mehedinti, 112879 PATULELE, Anul 2026, Numar persoane, 210
70-74 ani, Total, Mehedinti, 112959 PODENI, Anul 2026, Numar persoane, 32
70-74 ani, Total, Mehedinti, 112995 PONOARELE, Anul 2026, Numar persoane, 106
70-74 ani, Total, Mehedinti, 113153 POROINA MARE, Anul 2026, Numar persoane, 49
70-74 ani, Total, Mehedinti, 113206 PRISTOL, Anul 2026, Numar persoane, 107
70-74 ani, Total, Mehedinti, 113233 PRUNISOR, Anul 2026, Numar persoane, 99
70-74 ani, Total, Mehedinti, 113395 PUNGHINA, Anul 2026, Numar persoane, 96
70-74 ani, Total, Mehedinti, 113466 ROGOVA, Anul 2026, Numar persoane, 80
70-74 ani, Total, Mehedinti, 113493 SALCIA, Anul 2026, Numar persoane, 149
70-74 ani, Total, Mehedinti, 109826 SIMIAN, Anul 2026, Numar persoane, 404
70-74 ani, Total, Mehedinti, 113625 SISESTI, Anul 2026, Numar persoane, 114
70-74 ani, Total, Mehedinti, 113698 SOVARNA, Anul 2026, Numar persoane, 60
70-74 ani, Total, Mehedinti, 113518 STANGACEAUA, Anul 2026, Numar persoane, 71
70-74 ani, Total, Mehedinti, 113607 SVINITA, Anul 2026, Numar persoane, 52
70-74 ani, Total, Mehedinti, 113732 TAMNA, Anul 2026, Numar persoane, 135
70-74 ani, Total, Mehedinti, 113849 VANATORI, Anul 2026, Numar persoane, 104
70-74 ani, Total, Mehedinti, 113894 VANJULET, Anul 2026, Numar persoane, 71
70-74 ani, Total, Mehedinti, 113929 VLADAIA, Anul 2026, Numar persoane, 62
70-74 ani, Total, Mehedinti, 113974 VOLOIAC, Anul 2026, Numar persoane, 73
70-74 ani, Total, Mehedinti, 114079 VRATA, Anul 2026, Numar persoane, 63
75-79 ani, Total, Mehedinti, 109773 MUNICIPIUL DROBETA-TURNU SEVERIN, Anul 2026, Numar persoane, 3803
75-79 ani, Total, Mehedinti, 110063 MUNICIPIUL ORSOVA, Anul 2026, Numar persoane, 532
75-79 ani, Total, Mehedinti, 109924 ORAS BAIA DE ARAMA, Anul 2026, Numar persoane, 178
75-79 ani, Total, Mehedinti, 110116 ORAS STREHAIA, Anul 2026, Numar persoane, 370
75-79 ani, Total, Mehedinti, 110232 ORAS VANJU MARE, Anul 2026, Numar persoane, 234
75-79 ani, Total, Mehedinti, 110571 BACLES, Anul 2026, Numar persoane, 104
75-79 ani, Total, Mehedinti, 110296 BALA, Anul 2026, Numar persoane, 201
75-79 ani, Total, Mehedinti, 110535 BALACITA, Anul 2026, Numar persoane, 139
75-79 ani, Total, Mehedinti, 110456 BALTA, Anul 2026, Numar persoane, 70
75-79 ani, Total, Mehedinti, 110688 BALVANESTI, Anul 2026, Numar persoane, 48
75-79 ani, Total, Mehedinti, 114060 BRANISTEA, Anul 2026, Numar persoane, 98
75-79 ani, Total, Mehedinti, 110740 BREZNITA-MOTRU, Anul 2026, Numar persoane, 50
75-79 ani, Total, Mehedinti, 110820 BREZNITA-OCOL, Anul 2026, Numar persoane, 143
75-79 ani, Total, Mehedinti, 110875 BROSTENI, Anul 2026, Numar persoane, 113
75-79 ani, Total, Mehedinti, 110946 BURILA MARE, Anul 2026, Numar persoane, 105
75-79 ani, Total, Mehedinti, 111006 BUTOIESTI, Anul 2026, Numar persoane, 107
75-79 ani, Total, Mehedinti, 111097 CAZANESTI, Anul 2026, Numar persoane, 119
75-79 ani, Total, Mehedinti, 111220 CIRESU, Anul 2026, Numar persoane, 29
75-79 ani, Total, Mehedinti, 111275 CORCOVA, Anul 2026, Numar persoane, 169
75-79 ani, Total, Mehedinti, 111417 CORLATEL, Anul 2026, Numar persoane, 64
75-79 ani, Total, Mehedinti, 111444 CUJMIR, Anul 2026, Numar persoane, 158
75-79 ani, Total, Mehedinti, 111550 DARVARI, Anul 2026, Numar persoane, 103
75-79 ani, Total, Mehedinti, 111480 DEVESEL, Anul 2026, Numar persoane, 185
75-79 ani, Total, Mehedinti, 112904 DUBOVA, Anul 2026, Numar persoane, 46
75-79 ani, Total, Mehedinti, 111587 DUMBRAVA, Anul 2026, Numar persoane, 59
75-79 ani, Total, Mehedinti, 112245 ESELNITA, Anul 2026, Numar persoane, 95
75-79 ani, Total, Mehedinti, 111685 FLORESTI, Anul 2026, Numar persoane, 96
75-79 ani, Total, Mehedinti, 111783 GARLA MARE, Anul 2026, Numar persoane, 133
75-79 ani, Total, Mehedinti, 111818 GODEANU, Anul 2026, Numar persoane, 30
75-79 ani, Total, Mehedinti, 111863 GOGOSU, Anul 2026, Numar persoane, 154
75-79 ani, Total, Mehedinti, 111916 GRECI, Anul 2026, Numar persoane, 54
75-79 ani, Total, Mehedinti, 111989 GROZESTI, Anul 2026, Numar persoane, 59
