Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
80-84 ani, Total, Ilfov, 102543 1 DECEMBRIE, Anul 2026, Numar persoane, 114
80-84 ani, Total, Ilfov, 100834 AFUMATI, Anul 2026, Numar persoane, 145
80-84 ani, Total, Ilfov, 100969 BALOTESTI, Anul 2026, Numar persoane, 91
80-84 ani, Total, Ilfov, 101145 BERCENI, Anul 2026, Numar persoane, 140
80-84 ani, Total, Ilfov, 101298 BRANESTI, Anul 2026, Numar persoane, 215
80-84 ani, Total, Ilfov, 101742 CERNICA, Anul 2026, Numar persoane, 198
80-84 ani, Total, Ilfov, 179249 CHIAJNA, Anul 2026, Numar persoane, 279
80-84 ani, Total, Ilfov, 101902 CIOLPANI, Anul 2026, Numar persoane, 113
80-84 ani, Total, Ilfov, 101957 CIOROGARLA, Anul 2026, Numar persoane, 88
80-84 ani, Total, Ilfov, 102035 CLINCENI, Anul 2026, Numar persoane, 124
80-84 ani, Total, Ilfov, 179588 COPACENI, Anul 2026, Numar persoane, 55
80-84 ani, Total, Ilfov, 102160 CORBEANCA, Anul 2026, Numar persoane, 131
80-84 ani, Total, Ilfov, 102213 CORNETU, Anul 2026, Numar persoane, 101
80-84 ani, Total, Ilfov, 102525 DARASTI-ILFOV, Anul 2026, Numar persoane, 47
80-84 ani, Total, Ilfov, 102473 DASCALU, Anul 2026, Numar persoane, 51
80-84 ani, Total, Ilfov, 179310 DOBROESTI, Anul 2026, Numar persoane, 196
80-84 ani, Total, Ilfov, 102570 DOMNESTI, Anul 2026, Numar persoane, 166
80-84 ani, Total, Ilfov, 102605 DRAGOMIRESTI-VALE, Anul 2026, Numar persoane, 119
80-84 ani, Total, Ilfov, 103130 GANEASA, Anul 2026, Numar persoane, 75
80-84 ani, Total, Ilfov, 179347 GLINA, Anul 2026, Numar persoane, 132
80-84 ani, Total, Ilfov, 103443 GRADISTEA, Anul 2026, Numar persoane, 62
80-84 ani, Total, Ilfov, 103513 GRUIU, Anul 2026, Numar persoane, 153
80-84 ani, Total, Ilfov, 179383 JILAVA, Anul 2026, Numar persoane, 179
80-84 ani, Total, Ilfov, 104243 MOARA VLASIEI, Anul 2026, Numar persoane, 128
80-84 ani, Total, Ilfov, 179463 MOGOSOAIA, Anul 2026, Numar persoane, 174
80-84 ani, Total, Ilfov, 104421 NUCI, Anul 2026, Numar persoane, 70
80-84 ani, Total, Ilfov, 104546 PERIS, Anul 2026, Numar persoane, 155
80-84 ani, Total, Ilfov, 104582 PETRACHIOAIA, Anul 2026, Numar persoane, 50
80-84 ani, Total, Ilfov, 105160 SNAGOV, Anul 2026, Numar persoane, 170
80-84 ani, Total, Ilfov, 105419 STEFANESTII DE JOS, Anul 2026, Numar persoane, 67
80-84 ani, Total, Ilfov, 105570 TUNARI, Anul 2026, Numar persoane, 89
80-84 ani, Total, Ilfov, 105936 VIDRA, Anul 2026, Numar persoane, 180
85 ani si peste, Total, Ilfov, 179221 ORAS BRAGADIRU, Anul 2026, Numar persoane, 194
85 ani si peste, Total, Ilfov, 100576 ORAS BUFTEA, Anul 2026, Numar persoane, 345
85 ani si peste, Total, Ilfov, 179285 ORAS CHITILA, Anul 2026, Numar persoane, 222
85 ani si peste, Total, Ilfov, 179409 ORAS MAGURELE, Anul 2026, Numar persoane, 211
85 ani si peste, Total, Ilfov, 179481 ORAS OTOPENI, Anul 2026, Numar persoane, 307
85 ani si peste, Total, Ilfov, 179515 ORAS PANTELIMON, Anul 2026, Numar persoane, 416
85 ani si peste, Total, Ilfov, 179533 ORAS POPESTI LEORDENI, Anul 2026, Numar persoane, 364
85 ani si peste, Total, Ilfov, 179551 ORAS VOLUNTARI, Anul 2026, Numar persoane, 789
85 ani si peste, Total, Ilfov, 102543 1 DECEMBRIE, Anul 2026, Numar persoane, 169
85 ani si peste, Total, Ilfov, 100834 AFUMATI, Anul 2026, Numar persoane, 138
85 ani si peste, Total, Ilfov, 100969 BALOTESTI, Anul 2026, Numar persoane, 135
85 ani si peste, Total, Ilfov, 101145 BERCENI, Anul 2026, Numar persoane, 160
85 ani si peste, Total, Ilfov, 101298 BRANESTI, Anul 2026, Numar persoane, 254
85 ani si peste, Total, Ilfov, 101742 CERNICA, Anul 2026, Numar persoane, 175
85 ani si peste, Total, Ilfov, 179249 CHIAJNA, Anul 2026, Numar persoane, 270
85 ani si peste, Total, Ilfov, 101902 CIOLPANI, Anul 2026, Numar persoane, 136
85 ani si peste, Total, Ilfov, 101957 CIOROGARLA, Anul 2026, Numar persoane, 83
85 ani si peste, Total, Ilfov, 102035 CLINCENI, Anul 2026, Numar persoane, 126
85 ani si peste, Total, Ilfov, 179588 COPACENI, Anul 2026, Numar persoane, 36
85 ani si peste, Total, Ilfov, 102160 CORBEANCA, Anul 2026, Numar persoane, 131
85 ani si peste, Total, Ilfov, 102213 CORNETU, Anul 2026, Numar persoane, 121
85 ani si peste, Total, Ilfov, 102525 DARASTI-ILFOV, Anul 2026, Numar persoane, 76
85 ani si peste, Total, Ilfov, 102473 DASCALU, Anul 2026, Numar persoane, 70
85 ani si peste, Total, Ilfov, 179310 DOBROESTI, Anul 2026, Numar persoane, 181
85 ani si peste, Total, Ilfov, 102570 DOMNESTI, Anul 2026, Numar persoane, 163
85 ani si peste, Total, Ilfov, 102605 DRAGOMIRESTI-VALE, Anul 2026, Numar persoane, 104
85 ani si peste, Total, Ilfov, 103130 GANEASA, Anul 2026, Numar persoane, 66
85 ani si peste, Total, Ilfov, 179347 GLINA, Anul 2026, Numar persoane, 131
85 ani si peste, Total, Ilfov, 103443 GRADISTEA, Anul 2026, Numar persoane, 71
85 ani si peste, Total, Ilfov, 103513 GRUIU, Anul 2026, Numar persoane, 207
85 ani si peste, Total, Ilfov, 179383 JILAVA, Anul 2026, Numar persoane, 203
85 ani si peste, Total, Ilfov, 104243 MOARA VLASIEI, Anul 2026, Numar persoane, 145
85 ani si peste, Total, Ilfov, 179463 MOGOSOAIA, Anul 2026, Numar persoane, 146
85 ani si peste, Total, Ilfov, 104421 NUCI, Anul 2026, Numar persoane, 100
85 ani si peste, Total, Ilfov, 104546 PERIS, Anul 2026, Numar persoane, 177
85 ani si peste, Total, Ilfov, 104582 PETRACHIOAIA, Anul 2026, Numar persoane, 74
85 ani si peste, Total, Ilfov, 105160 SNAGOV, Anul 2026, Numar persoane, 180
85 ani si peste, Total, Ilfov, 105419 STEFANESTII DE JOS, Anul 2026, Numar persoane, 106
85 ani si peste, Total, Ilfov, 105570 TUNARI, Anul 2026, Numar persoane, 92
85 ani si peste, Total, Ilfov, 105936 VIDRA, Anul 2026, Numar persoane, 204
