Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
65-69 ani, Total, Prahova, 132896 DRAJNA, Anul 2026, Numar persoane, 281
65-69 ani, Total, Prahova, 133090 DUMBRAVA, Anul 2026, Numar persoane, 195
65-69 ani, Total, Prahova, 131461 DUMBRAVESTI, Anul 2026, Numar persoane, 180
65-69 ani, Total, Prahova, 133278 FANTANELE, Anul 2026, Numar persoane, 105
65-69 ani, Total, Prahova, 133161 FILIPESTII DE PADURE, Anul 2026, Numar persoane, 581
65-69 ani, Total, Prahova, 133214 FILIPESTII DE TARG, Anul 2026, Numar persoane, 380
65-69 ani, Total, Prahova, 133330 FLORESTI, Anul 2026, Numar persoane, 394
65-69 ani, Total, Prahova, 133394 FULGA, Anul 2026, Numar persoane, 140
65-69 ani, Total, Prahova, 133429 GHERGHITA, Anul 2026, Numar persoane, 67
65-69 ani, Total, Prahova, 133508 GORGOTA, Anul 2026, Numar persoane, 252
65-69 ani, Total, Prahova, 133562 GORNET, Anul 2026, Numar persoane, 166
65-69 ani, Total, Prahova, 133615 GORNET-CRICOV, Anul 2026, Numar persoane, 109
65-69 ani, Total, Prahova, 133688 GURA VADULUI, Anul 2026, Numar persoane, 106
65-69 ani, Total, Prahova, 131835 GURA VITIOAREI, Anul 2026, Numar persoane, 299
65-69 ani, Total, Prahova, 133722 IORDACHEANU, Anul 2026, Numar persoane, 228
65-69 ani, Total, Prahova, 133795 IZVOARELE, Anul 2026, Numar persoane, 378
65-69 ani, Total, Prahova, 133866 JUGURENI, Anul 2026, Numar persoane, 22
65-69 ani, Total, Prahova, 133919 LAPOS, Anul 2026, Numar persoane, 49
65-69 ani, Total, Prahova, 133964 LIPANESTI, Anul 2026, Numar persoane, 263
65-69 ani, Total, Prahova, 134014 MAGURELE, Anul 2026, Numar persoane, 276
65-69 ani, Total, Prahova, 134050 MAGURENI, Anul 2026, Numar persoane, 342
65-69 ani, Total, Prahova, 134096 MANECIU, Anul 2026, Numar persoane, 600
65-69 ani, Total, Prahova, 134194 MANESTI, Anul 2026, Numar persoane, 177
65-69 ani, Total, Prahova, 136250 OLARI, Anul 2026, Numar persoane, 69
65-69 ani, Total, Prahova, 134336 PACURETI, Anul 2026, Numar persoane, 85
65-69 ani, Total, Prahova, 130847 PAULESTI, Anul 2026, Numar persoane, 389
65-69 ani, Total, Prahova, 134390 PLOPU, Anul 2026, Numar persoane, 138
65-69 ani, Total, Prahova, 134443 PODENII NOI, Anul 2026, Numar persoane, 225
65-69 ani, Total, Prahova, 131274 POIANA CAMPINA, Anul 2026, Numar persoane, 283
65-69 ani, Total, Prahova, 134559 POIENARII BURCHII, Anul 2026, Numar persoane, 233
65-69 ani, Total, Prahova, 134648 POSESTI, Anul 2026, Numar persoane, 180
65-69 ani, Total, Prahova, 134755 PREDEAL-SARARI, Anul 2026, Numar persoane, 117
65-69 ani, Total, Prahova, 134853 PROVITA DE JOS, Anul 2026, Numar persoane, 129
65-69 ani, Total, Prahova, 134899 PROVITA DE SUS, Anul 2026, Numar persoane, 99
65-69 ani, Total, Prahova, 134942 PUCHENII MARI, Anul 2026, Numar persoane, 371
65-69 ani, Total, Prahova, 135020 RAFOV, Anul 2026, Numar persoane, 278
65-69 ani, Total, Prahova, 135128 SALCIA, Anul 2026, Numar persoane, 34
65-69 ani, Total, Prahova, 135146 SALCIILE, Anul 2026, Numar persoane, 66
65-69 ani, Total, Prahova, 135244 SANGERU, Anul 2026, Numar persoane, 208
65-69 ani, Total, Prahova, 135164 SCORTENI, Anul 2026, Numar persoane, 356
65-69 ani, Total, Prahova, 135226 SECARIA, Anul 2026, Numar persoane, 62
65-69 ani, Total, Prahova, 135431 SIRNA, Anul 2026, Numar persoane, 265
65-69 ani, Total, Prahova, 135501 SOIMARI, Anul 2026, Numar persoane, 126
65-69 ani, Total, Prahova, 135547 SOTRILE, Anul 2026, Numar persoane, 155
65-69 ani, Total, Prahova, 135315 STARCHIOJD, Anul 2026, Numar persoane, 154
65-69 ani, Total, Prahova, 135618 STEFESTI, Anul 2026, Numar persoane, 137
65-69 ani, Total, Prahova, 135404 SURANI, Anul 2026, Numar persoane, 82
65-69 ani, Total, Prahova, 135654 TALEA, Anul 2026, Numar persoane, 54
65-69 ani, Total, Prahova, 130892 TARGSORU VECHI, Anul 2026, Numar persoane, 445
65-69 ani, Total, Prahova, 135681 TATARU, Anul 2026, Numar persoane, 54
65-69 ani, Total, Prahova, 135725 TEISANI, Anul 2026, Numar persoane, 201
65-69 ani, Total, Prahova, 135789 TELEGA, Anul 2026, Numar persoane, 314
65-69 ani, Total, Prahova, 135850 TINOSU, Anul 2026, Numar persoane, 102
65-69 ani, Total, Prahova, 135896 TOMSANI, Anul 2026, Numar persoane, 204
65-69 ani, Total, Prahova, 136269 VADU SAPAT, Anul 2026, Numar persoane, 68
65-69 ani, Total, Prahova, 136198 VALCANESTI, Anul 2026, Numar persoane, 209
65-69 ani, Total, Prahova, 135949 VALEA CALUGAREASCA, Anul 2026, Numar persoane, 544
65-69 ani, Total, Prahova, 136107 VALEA DOFTANEI, Anul 2026, Numar persoane, 401
65-69 ani, Total, Prahova, 136134 VARBILAU, Anul 2026, Numar persoane, 337
70-74 ani, Total, Prahova, 130534 MUNICIPIUL PLOIESTI, Anul 2026, Numar persoane, 13558
70-74 ani, Total, Prahova, 131256 MUNICIPIUL CAMPINA, Anul 2026, Numar persoane, 2488
70-74 ani, Total, Prahova, 130954 ORAS AZUGA, Anul 2026, Numar persoane, 243
70-74 ani, Total, Prahova, 130981 ORAS BAICOI, Anul 2026, Numar persoane, 1165
70-74 ani, Total, Prahova, 131069 ORAS BOLDESTI-SCAENI, Anul 2026, Numar persoane, 585
70-74 ani, Total, Prahova, 131103 ORAS BREAZA, Anul 2026, Numar persoane, 995
70-74 ani, Total, Prahova, 131210 ORAS BUSTENI, Anul 2026, Numar persoane, 587
70-74 ani, Total, Prahova, 131336 ORAS COMARNIC, Anul 2026, Numar persoane, 588
70-74 ani, Total, Prahova, 131407 ORAS MIZIL, Anul 2026, Numar persoane, 846
70-74 ani, Total, Prahova, 131443 ORAS PLOPENI, Anul 2026, Numar persoane, 642
70-74 ani, Total, Prahova, 131540 ORAS SINAIA, Anul 2026, Numar persoane, 827
70-74 ani, Total, Prahova, 131577 ORAS SLANIC, Anul 2026, Numar persoane, 348
70-74 ani, Total, Prahova, 131620 ORAS URLATI, Anul 2026, Numar persoane, 553
70-74 ani, Total, Prahova, 131817 ORAS VALENII DE MUNTE, Anul 2026, Numar persoane, 744
70-74 ani, Total, Prahova, 131899 ADUNATI, Anul 2026, Numar persoane, 78
70-74 ani, Total, Prahova, 131933 ALBESTI-PALEOLOGU, Anul 2026, Numar persoane, 289
70-74 ani, Total, Prahova, 131988 ALUNIS, Anul 2026, Numar persoane, 165
70-74 ani, Total, Prahova, 132011 APOSTOLACHE, Anul 2026, Numar persoane, 94
70-74 ani, Total, Prahova, 132075 ARICESTII RAHTIVANI, Anul 2026, Numar persoane, 401
70-74 ani, Total, Prahova, 132137 ARICESTII ZELETIN, Anul 2026, Numar persoane, 39
70-74 ani, Total, Prahova, 132164 BABA ANA, Anul 2026, Numar persoane, 162
70-74 ani, Total, Prahova, 132226 BALTA DOAMNEI, Anul 2026, Numar persoane, 95
70-74 ani, Total, Prahova, 132271 BALTESTI, Anul 2026, Numar persoane, 131
70-74 ani, Total, Prahova, 132315 BANESTI, Anul 2026, Numar persoane, 296
70-74 ani, Total, Prahova, 130552 BARCANESTI, Anul 2026, Numar persoane, 466
70-74 ani, Total, Prahova, 136278 BATRANI, Anul 2026, Numar persoane, 67
70-74 ani, Total, Prahova, 130614 BERCENI, Anul 2026, Numar persoane, 289
70-74 ani, Total, Prahova, 132342 BERTEA, Anul 2026, Numar persoane, 138
70-74 ani, Total, Prahova, 130678 BLEJOI, Anul 2026, Numar persoane, 458
70-74 ani, Total, Prahova, 132379 BOLDESTI-GRADISTEA, Anul 2026, Numar persoane, 62
70-74 ani, Total, Prahova, 130712 BRAZI, Anul 2026, Numar persoane, 426
70-74 ani, Total, Prahova, 132404 BREBU, Anul 2026, Numar persoane, 425
70-74 ani, Total, Prahova, 130785 BUCOV, Anul 2026, Numar persoane, 506
70-74 ani, Total, Prahova, 132459 CALUGARENI, Anul 2026, Numar persoane, 39
70-74 ani, Total, Prahova, 132486 CARBUNESTI, Anul 2026, Numar persoane, 76
70-74 ani, Total, Prahova, 132510 CEPTURA, Anul 2026, Numar persoane, 184
70-74 ani, Total, Prahova, 132574 CERASU, Anul 2026, Numar persoane, 184
70-74 ani, Total, Prahova, 132645 CHIOJDEANCA, Anul 2026, Numar persoane, 60
70-74 ani, Total, Prahova, 132681 CIORANI, Anul 2026, Numar persoane, 313
70-74 ani, Total, Prahova, 136241 COCORASTII COLT, Anul 2026, Numar persoane, 126
70-74 ani, Total, Prahova, 132716 COCORASTII MISLII, Anul 2026, Numar persoane, 196
70-74 ani, Total, Prahova, 132752 COLCEAG, Anul 2026, Numar persoane, 185
70-74 ani, Total, Prahova, 132805 CORNU, Anul 2026, Numar persoane, 244
70-74 ani, Total, Prahova, 132841 COSMINELE, Anul 2026, Numar persoane, 60
70-74 ani, Total, Prahova, 133018 DRAGANESTI, Anul 2026, Numar persoane, 190
