Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
65-69 ani, Total, Timis, 155724 BEBA VECHE, Anul 2026, Numar persoane, 71
65-69 ani, Total, Timis, 155760 BECICHERECU MIC, Anul 2026, Numar persoane, 179
65-69 ani, Total, Timis, 155797 BELINT, Anul 2026, Numar persoane, 162
65-69 ani, Total, Timis, 155840 BETHAUSEN, Anul 2026, Numar persoane, 128
65-69 ani, Total, Timis, 155911 BILED, Anul 2026, Numar persoane, 233
65-69 ani, Total, Timis, 159366 BIRDA, Anul 2026, Numar persoane, 112
65-69 ani, Total, Timis, 156035 BOGDA, Anul 2026, Numar persoane, 36
65-69 ani, Total, Timis, 156106 BOLDUR, Anul 2026, Numar persoane, 134
65-69 ani, Total, Timis, 156151 BRESTOVAT, Anul 2026, Numar persoane, 51
65-69 ani, Total, Timis, 159516 BUCOVAT, Anul 2026, Numar persoane, 143
65-69 ani, Total, Timis, 156213 CARPINIS, Anul 2026, Numar persoane, 259
65-69 ani, Total, Timis, 156259 CENAD, Anul 2026, Numar persoane, 269
65-69 ani, Total, Timis, 156277 CENEI, Anul 2026, Numar persoane, 189
65-69 ani, Total, Timis, 159375 CHECEA, Anul 2026, Numar persoane, 121
65-69 ani, Total, Timis, 156311 CHEVERESU MARE, Anul 2026, Numar persoane, 119
65-69 ani, Total, Timis, 156437 COMLOSU MARE, Anul 2026, Numar persoane, 237
65-69 ani, Total, Timis, 156473 COSTEIU, Anul 2026, Numar persoane, 242
65-69 ani, Total, Timis, 156534 CRICIOVA, Anul 2026, Numar persoane, 106
65-69 ani, Total, Timis, 156589 CURTEA, Anul 2026, Numar persoane, 83
65-69 ani, Total, Timis, 156623 DAROVA, Anul 2026, Numar persoane, 183
65-69 ani, Total, Timis, 156669 DENTA, Anul 2026, Numar persoane, 163
65-69 ani, Total, Timis, 159384 DUDESTII NOI, Anul 2026, Numar persoane, 199
65-69 ani, Total, Timis, 156712 DUDESTII VECHI, Anul 2026, Numar persoane, 254
65-69 ani, Total, Timis, 156767 DUMBRAVA, Anul 2026, Numar persoane, 153
65-69 ani, Total, Timis, 155261 DUMBRAVITA, Anul 2026, Numar persoane, 793
65-69 ani, Total, Timis, 156927 FARDEA, Anul 2026, Numar persoane, 105
65-69 ani, Total, Timis, 159393 FIBIS, Anul 2026, Numar persoane, 97
65-69 ani, Total, Timis, 157004 FOENI, Anul 2026, Numar persoane, 99
65-69 ani, Total, Timis, 157031 GAVOJDIA, Anul 2026, Numar persoane, 141
65-69 ani, Total, Timis, 159400 GHILAD, Anul 2026, Numar persoane, 121
65-69 ani, Total, Timis, 155289 GHIRODA, Anul 2026, Numar persoane, 473
65-69 ani, Total, Timis, 157193 GHIZELA, Anul 2026, Numar persoane, 81
65-69 ani, Total, Timis, 157246 GIARMATA, Anul 2026, Numar persoane, 405
65-69 ani, Total, Timis, 157273 GIERA, Anul 2026, Numar persoane, 63
65-69 ani, Total, Timis, 155314 GIROC, Anul 2026, Numar persoane, 962
65-69 ani, Total, Timis, 157317 GIULVAZ, Anul 2026, Numar persoane, 168
65-69 ani, Total, Timis, 159419 GOTTLOB, Anul 2026, Numar persoane, 159
65-69 ani, Total, Timis, 159428 IECEA MARE, Anul 2026, Numar persoane, 130
65-69 ani, Total, Timis, 157362 JAMU MARE, Anul 2026, Numar persoane, 164
65-69 ani, Total, Timis, 157424 JEBEL, Anul 2026, Numar persoane, 210
65-69 ani, Total, Timis, 157451 LENAUHEIM, Anul 2026, Numar persoane, 321
65-69 ani, Total, Timis, 157497 LIEBLING, Anul 2026, Numar persoane, 200
65-69 ani, Total, Timis, 159491 LIVEZILE, Anul 2026, Numar persoane, 70
65-69 ani, Total, Timis, 157530 LOVRIN, Anul 2026, Numar persoane, 249
65-69 ani, Total, Timis, 157736 MANASTIUR, Anul 2026, Numar persoane, 79
65-69 ani, Total, Timis, 157585 MARGINA, Anul 2026, Numar persoane, 147
65-69 ani, Total, Timis, 157683 MASLOC, Anul 2026, Numar persoane, 166
65-69 ani, Total, Timis, 157781 MORAVITA, Anul 2026, Numar persoane, 135
65-69 ani, Total, Timis, 157834 MOSNITA NOUA, Anul 2026, Numar persoane, 744
65-69 ani, Total, Timis, 157898 NADRAG, Anul 2026, Numar persoane, 178
65-69 ani, Total, Timis, 157923 NITCHIDORF, Anul 2026, Numar persoane, 81
65-69 ani, Total, Timis, 157969 OHABA LUNGA, Anul 2026, Numar persoane, 66
65-69 ani, Total, Timis, 158010 ORTISOARA, Anul 2026, Numar persoane, 273
65-69 ani, Total, Timis, 159525 OTELEC, Anul 2026, Numar persoane, 96
65-69 ani, Total, Timis, 159446 PADURENI, Anul 2026, Numar persoane, 135
65-69 ani, Total, Timis, 159437 PARTA, Anul 2026, Numar persoane, 139
65-69 ani, Total, Timis, 158065 PECIU NOU, Anul 2026, Numar persoane, 330
65-69 ani, Total, Timis, 158109 PERIAM, Anul 2026, Numar persoane, 299
65-69 ani, Total, Timis, 159507 PESAC, Anul 2026, Numar persoane, 114
65-69 ani, Total, Timis, 158136 PIETROASA, Anul 2026, Numar persoane, 55
65-69 ani, Total, Timis, 158181 PISCHIA, Anul 2026, Numar persoane, 200
65-69 ani, Total, Timis, 158243 RACOVITA, Anul 2026, Numar persoane, 150
65-69 ani, Total, Timis, 158396 REMETEA MARE, Anul 2026, Numar persoane, 189
65-69 ani, Total, Timis, 158564 SACALAZ, Anul 2026, Numar persoane, 475
65-69 ani, Total, Timis, 158449 SACOSU TURCESC, Anul 2026, Numar persoane, 228
65-69 ani, Total, Timis, 158779 SAG, Anul 2026, Numar persoane, 254
65-69 ani, Total, Timis, 158653 SANANDREI, Anul 2026, Numar persoane, 432
65-69 ani, Total, Timis, 159464 SANDRA, Anul 2026, Numar persoane, 171
65-69 ani, Total, Timis, 158699 SANMIHAIU ROMAN, Anul 2026, Numar persoane, 449
65-69 ani, Total, Timis, 158733 SANPETRU MARE, Anul 2026, Numar persoane, 144
65-69 ani, Total, Timis, 159455 SARAVALE, Anul 2026, Numar persoane, 121
65-69 ani, Total, Timis, 158528 SATCHINEZ, Anul 2026, Numar persoane, 260
65-69 ani, Total, Timis, 158608 SECAS, Anul 2026, Numar persoane, 21
65-69 ani, Total, Timis, 158804 STIUCA, Anul 2026, Numar persoane, 94
65-69 ani, Total, Timis, 158859 TEREMIA MARE, Anul 2026, Numar persoane, 255
65-69 ani, Total, Timis, 158895 TOMESTI, Anul 2026, Numar persoane, 159
65-69 ani, Total, Timis, 159473 TOMNATIC, Anul 2026, Numar persoane, 177
65-69 ani, Total, Timis, 158966 TOPOLOVATU MARE, Anul 2026, Numar persoane, 159
65-69 ani, Total, Timis, 159035 TORMAC, Anul 2026, Numar persoane, 132
65-69 ani, Total, Timis, 159071 TRAIAN VUIA, Anul 2026, Numar persoane, 96
65-69 ani, Total, Timis, 159142 UIVAR, Anul 2026, Numar persoane, 159
65-69 ani, Total, Timis, 159482 VALCANI, Anul 2026, Numar persoane, 56
65-69 ani, Total, Timis, 159213 VARIAS, Anul 2026, Numar persoane, 351
65-69 ani, Total, Timis, 159259 VICTOR VLAD DELAMARINA, Anul 2026, Numar persoane, 164
65-69 ani, Total, Timis, 159339 VOITEG, Anul 2026, Numar persoane, 145
70-74 ani, Total, Timis, 155243 MUNICIPIUL TIMISOARA, Anul 2026, Numar persoane, 18913
70-74 ani, Total, Timis, 155350 MUNICIPIUL LUGOJ, Anul 2026, Numar persoane, 2993
70-74 ani, Total, Timis, 155403 ORAS BUZIAS, Anul 2026, Numar persoane, 450
70-74 ani, Total, Timis, 156357 ORAS CIACOVA, Anul 2026, Numar persoane, 249
70-74 ani, Total, Timis, 155458 ORAS DETA, Anul 2026, Numar persoane, 369
70-74 ani, Total, Timis, 156801 ORAS FAGET, Anul 2026, Numar persoane, 336
70-74 ani, Total, Timis, 157086 ORAS GATAIA, Anul 2026, Numar persoane, 283
70-74 ani, Total, Timis, 155494 ORAS JIMBOLIA, Anul 2026, Numar persoane, 673
70-74 ani, Total, Timis, 158314 ORAS RECAS, Anul 2026, Numar persoane, 459
70-74 ani, Total, Timis, 155528 ORAS SANNICOLAU MARE, Anul 2026, Numar persoane, 685
70-74 ani, Total, Timis, 155546 BALINT, Anul 2026, Numar persoane, 75
70-74 ani, Total, Timis, 155591 BANLOC, Anul 2026, Numar persoane, 154
70-74 ani, Total, Timis, 155662 BARA, Anul 2026, Numar persoane, 20
70-74 ani, Total, Timis, 155957 BARNA, Anul 2026, Numar persoane, 68
70-74 ani, Total, Timis, 155724 BEBA VECHE, Anul 2026, Numar persoane, 57
70-74 ani, Total, Timis, 155760 BECICHERECU MIC, Anul 2026, Numar persoane, 159
70-74 ani, Total, Timis, 155797 BELINT, Anul 2026, Numar persoane, 130
70-74 ani, Total, Timis, 155840 BETHAUSEN, Anul 2026, Numar persoane, 127
70-74 ani, Total, Timis, 155911 BILED, Anul 2026, Numar persoane, 220
70-74 ani, Total, Timis, 159366 BIRDA, Anul 2026, Numar persoane, 94
70-74 ani, Total, Timis, 156035 BOGDA, Anul 2026, Numar persoane, 29
70-74 ani, Total, Timis, 156106 BOLDUR, Anul 2026, Numar persoane, 131
70-74 ani, Total, Timis, 156151 BRESTOVAT, Anul 2026, Numar persoane, 28
70-74 ani, Total, Timis, 159516 BUCOVAT, Anul 2026, Numar persoane, 113
70-74 ani, Total, Timis, 156213 CARPINIS, Anul 2026, Numar persoane, 231
70-74 ani, Total, Timis, 156259 CENAD, Anul 2026, Numar persoane, 194
70-74 ani, Total, Timis, 156277 CENEI, Anul 2026, Numar persoane, 139
70-74 ani, Total, Timis, 159375 CHECEA, Anul 2026, Numar persoane, 88
70-74 ani, Total, Timis, 156311 CHEVERESU MARE, Anul 2026, Numar persoane, 126
70-74 ani, Total, Timis, 156437 COMLOSU MARE, Anul 2026, Numar persoane, 191
70-74 ani, Total, Timis, 156473 COSTEIU, Anul 2026, Numar persoane, 203
70-74 ani, Total, Timis, 156534 CRICIOVA, Anul 2026, Numar persoane, 100
70-74 ani, Total, Timis, 156589 CURTEA, Anul 2026, Numar persoane, 71
70-74 ani, Total, Timis, 156623 DAROVA, Anul 2026, Numar persoane, 164
70-74 ani, Total, Timis, 156669 DENTA, Anul 2026, Numar persoane, 159
70-74 ani, Total, Timis, 159384 DUDESTII NOI, Anul 2026, Numar persoane, 161
70-74 ani, Total, Timis, 156712 DUDESTII VECHI, Anul 2026, Numar persoane, 214
70-74 ani, Total, Timis, 156767 DUMBRAVA, Anul 2026, Numar persoane, 135
70-74 ani, Total, Timis, 155261 DUMBRAVITA, Anul 2026, Numar persoane, 700
70-74 ani, Total, Timis, 156927 FARDEA, Anul 2026, Numar persoane, 100
70-74 ani, Total, Timis, 159393 FIBIS, Anul 2026, Numar persoane, 92
70-74 ani, Total, Timis, 157004 FOENI, Anul 2026, Numar persoane, 76
70-74 ani, Total, Timis, 157031 GAVOJDIA, Anul 2026, Numar persoane, 136
70-74 ani, Total, Timis, 159400 GHILAD, Anul 2026, Numar persoane, 88
70-74 ani, Total, Timis, 155289 GHIRODA, Anul 2026, Numar persoane, 427
70-74 ani, Total, Timis, 157193 GHIZELA, Anul 2026, Numar persoane, 70
70-74 ani, Total, Timis, 157246 GIARMATA, Anul 2026, Numar persoane, 380
70-74 ani, Total, Timis, 157273 GIERA, Anul 2026, Numar persoane, 73
70-74 ani, Total, Timis, 155314 GIROC, Anul 2026, Numar persoane, 815
70-74 ani, Total, Timis, 157317 GIULVAZ, Anul 2026, Numar persoane, 133
70-74 ani, Total, Timis, 159419 GOTTLOB, Anul 2026, Numar persoane, 115
70-74 ani, Total, Timis, 159428 IECEA MARE, Anul 2026, Numar persoane, 101
70-74 ani, Total, Timis, 157362 JAMU MARE, Anul 2026, Numar persoane, 110
70-74 ani, Total, Timis, 157424 JEBEL, Anul 2026, Numar persoane, 137
70-74 ani, Total, Timis, 157451 LENAUHEIM, Anul 2026, Numar persoane, 253
70-74 ani, Total, Timis, 157497 LIEBLING, Anul 2026, Numar persoane, 172
70-74 ani, Total, Timis, 159491 LIVEZILE, Anul 2026, Numar persoane, 68
70-74 ani, Total, Timis, 157530 LOVRIN, Anul 2026, Numar persoane, 154
70-74 ani, Total, Timis, 157736 MANASTIUR, Anul 2026, Numar persoane, 83
70-74 ani, Total, Timis, 157585 MARGINA, Anul 2026, Numar persoane, 95
70-74 ani, Total, Timis, 157683 MASLOC, Anul 2026, Numar persoane, 122
70-74 ani, Total, Timis, 157781 MORAVITA, Anul 2026, Numar persoane, 122
70-74 ani, Total, Timis, 157834 MOSNITA NOUA, Anul 2026, Numar persoane, 561
70-74 ani, Total, Timis, 157898 NADRAG, Anul 2026, Numar persoane, 130
70-74 ani, Total, Timis, 157923 NITCHIDORF, Anul 2026, Numar persoane, 69
70-74 ani, Total, Timis, 157969 OHABA LUNGA, Anul 2026, Numar persoane, 45
70-74 ani, Total, Timis, 158010 ORTISOARA, Anul 2026, Numar persoane, 232
70-74 ani, Total, Timis, 159525 OTELEC, Anul 2026, Numar persoane, 82
70-74 ani, Total, Timis, 159446 PADURENI, Anul 2026, Numar persoane, 92
70-74 ani, Total, Timis, 159437 PARTA, Anul 2026, Numar persoane, 111
