Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Braila, 43117 FRECATEI, Anul 2026, Numar persoane, 74
70-74 ani, Total, Braila, 43180 GALBENU, Anul 2026, Numar persoane, 131
70-74 ani, Total, Braila, 43242 GEMENELE, Anul 2026, Numar persoane, 87
70-74 ani, Total, Braila, 43279 GRADISTEA, Anul 2026, Numar persoane, 91
70-74 ani, Total, Braila, 43313 GROPENI, Anul 2026, Numar persoane, 186
70-74 ani, Total, Braila, 43466 JIRLAU, Anul 2026, Numar persoane, 136
70-74 ani, Total, Braila, 43493 MARASU, Anul 2026, Numar persoane, 107
70-74 ani, Total, Braila, 43563 MAXINENI, Anul 2026, Numar persoane, 135
70-74 ani, Total, Braila, 43625 MIRCEA VODA, Anul 2026, Numar persoane, 114
70-74 ani, Total, Braila, 43652 MOVILA MIRESII, Anul 2026, Numar persoane, 160
70-74 ani, Total, Braila, 43698 RACOVITA, Anul 2026, Numar persoane, 50
70-74 ani, Total, Braila, 43732 RAMNICELU, Anul 2026, Numar persoane, 73
70-74 ani, Total, Braila, 43787 ROMANU, Anul 2026, Numar persoane, 57
70-74 ani, Total, Braila, 43812 ROSIORI, Anul 2026, Numar persoane, 102
70-74 ani, Total, Braila, 43867 SALCIA TUDOR, Anul 2026, Numar persoane, 107
70-74 ani, Total, Braila, 43929 SCORTARU NOU, Anul 2026, Numar persoane, 59
70-74 ani, Total, Braila, 43992 SILISTEA, Anul 2026, Numar persoane, 88
70-74 ani, Total, Braila, 44060 STANCUTA, Anul 2026, Numar persoane, 142
70-74 ani, Total, Braila, 44113 SURDILA-GAISEANCA, Anul 2026, Numar persoane, 114
70-74 ani, Total, Braila, 42771 SURDILA-GRECI, Anul 2026, Numar persoane, 63
70-74 ani, Total, Braila, 44140 SUTESTI, Anul 2026, Numar persoane, 155
70-74 ani, Total, Braila, 44177 TICHILESTI, Anul 2026, Numar persoane, 171
70-74 ani, Total, Braila, 44202 TRAIAN, Anul 2026, Numar persoane, 137
70-74 ani, Total, Braila, 44257 TUDOR VLADIMIRESCU, Anul 2026, Numar persoane, 97
70-74 ani, Total, Braila, 44300 TUFESTI, Anul 2026, Numar persoane, 267
70-74 ani, Total, Braila, 44328 ULMU, Anul 2026, Numar persoane, 152
70-74 ani, Total, Braila, 44355 UNIREA, Anul 2026, Numar persoane, 96
70-74 ani, Total, Braila, 44391 VADENI, Anul 2026, Numar persoane, 166
70-74 ani, Total, Braila, 44435 VICTORIA, Anul 2026, Numar persoane, 130
70-74 ani, Total, Braila, 44462 VISANI, Anul 2026, Numar persoane, 85
70-74 ani, Total, Braila, 44505 VIZIRU, Anul 2026, Numar persoane, 213
70-74 ani, Total, Braila, 44532 ZAVOAIA, Anul 2026, Numar persoane, 126
75-79 ani, Total, Braila, 42682 MUNICIPIUL BRAILA, Anul 2026, Numar persoane, 8250
