Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
80-84 ani, Total, Covasna, 64130 CATALINA, Anul 2026, Numar persoane, 80
80-84 ani, Total, Covasna, 64194 CERNAT, Anul 2026, Numar persoane, 116
80-84 ani, Total, Covasna, 64238 CHICHIS, Anul 2026, Numar persoane, 42
80-84 ani, Total, Covasna, 63553 COMANDAU, Anul 2026, Numar persoane, 20
80-84 ani, Total, Covasna, 65147 DALNIC, Anul 2026, Numar persoane, 32
80-84 ani, Total, Covasna, 64265 DOBARLAU, Anul 2026, Numar persoane, 42
80-84 ani, Total, Covasna, 65154 ESTELNIC, Anul 2026, Numar persoane, 21
80-84 ani, Total, Covasna, 64318 GHELINTA, Anul 2026, Numar persoane, 95
80-84 ani, Total, Covasna, 64345 GHIDFALAU, Anul 2026, Numar persoane, 75
80-84 ani, Total, Covasna, 64390 HAGHIG, Anul 2026, Numar persoane, 36
80-84 ani, Total, Covasna, 64425 ILIENI, Anul 2026, Numar persoane, 47
80-84 ani, Total, Covasna, 64461 LEMNIA, Anul 2026, Numar persoane, 59
80-84 ani, Total, Covasna, 64504 MALNAS, Anul 2026, Numar persoane, 36
80-84 ani, Total, Covasna, 65105 MERENI, Anul 2026, Numar persoane, 33
80-84 ani, Total, Covasna, 65139 MICFALAU, Anul 2026, Numar persoane, 41
80-84 ani, Total, Covasna, 64568 MOACSA, Anul 2026, Numar persoane, 24
80-84 ani, Total, Covasna, 64602 OJDULA, Anul 2026, Numar persoane, 81
80-84 ani, Total, Covasna, 64639 OZUN, Anul 2026, Numar persoane, 99
80-84 ani, Total, Covasna, 64719 POIAN, Anul 2026, Numar persoane, 42
80-84 ani, Total, Covasna, 64773 RECI, Anul 2026, Numar persoane, 58
80-84 ani, Total, Covasna, 64826 SANZIENI, Anul 2026, Numar persoane, 119
80-84 ani, Total, Covasna, 63688 SITA BUZAULUI, Anul 2026, Numar persoane, 93
80-84 ani, Total, Covasna, 64871 TURIA, Anul 2026, Numar persoane, 102
80-84 ani, Total, Covasna, 64942 VALCELE, Anul 2026, Numar persoane, 48
80-84 ani, Total, Covasna, 64906 VALEA CRISULUI, Anul 2026, Numar persoane, 52
80-84 ani, Total, Covasna, 65099 VALEA MARE, Anul 2026, Numar persoane, 27
80-84 ani, Total, Covasna, 64997 VARGHIS, Anul 2026, Numar persoane, 56
80-84 ani, Total, Covasna, 65048 ZABALA, Anul 2026, Numar persoane, 126
80-84 ani, Total, Covasna, 65011 ZAGON, Anul 2026, Numar persoane, 135
85 ani si peste, Total, Covasna, 63394 MUNICIPIUL SFANTU GHEORGHE, Anul 2026, Numar persoane, 1027
85 ani si peste, Total, Covasna, 63740 MUNICIPIUL TARGU SECUIESC, Anul 2026, Numar persoane, 298
85 ani si peste, Total, Covasna, 63447 ORAS BARAOLT, Anul 2026, Numar persoane, 161
85 ani si peste, Total, Covasna, 63526 ORAS COVASNA, Anul 2026, Numar persoane, 184
85 ani si peste, Total, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2026, Numar persoane, 157
85 ani si peste, Total, Covasna, 63777 AITA MARE, Anul 2026, Numar persoane, 36
85 ani si peste, Total, Covasna, 65113 ARCUS, Anul 2026, Numar persoane, 24
85 ani si peste, Total, Covasna, 63633 BARCANI, Anul 2026, Numar persoane, 83
85 ani si peste, Total, Covasna, 63802 BATANI, Anul 2026, Numar persoane, 80
85 ani si peste, Total, Covasna, 63866 BELIN, Anul 2026, Numar persoane, 47
85 ani si peste, Total, Covasna, 65121 BIXAD, Anul 2026, Numar persoane, 26
85 ani si peste, Total, Covasna, 63893 BODOC, Anul 2026, Numar persoane, 32
85 ani si peste, Total, Covasna, 63937 BOROSNEU MARE, Anul 2026, Numar persoane, 45
85 ani si peste, Total, Covasna, 64041 BRADUT, Anul 2026, Numar persoane, 89
85 ani si peste, Total, Covasna, 64005 BRATES, Anul 2026, Numar persoane, 19
85 ani si peste, Total, Covasna, 64096 BRETCU, Anul 2026, Numar persoane, 64
85 ani si peste, Total, Covasna, 64130 CATALINA, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Covasna, 64194 CERNAT, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Covasna, 64238 CHICHIS, Anul 2026, Numar persoane, 43
85 ani si peste, Total, Covasna, 63553 COMANDAU, Anul 2026, Numar persoane, 15
85 ani si peste, Total, Covasna, 65147 DALNIC, Anul 2026, Numar persoane, 14
85 ani si peste, Total, Covasna, 64265 DOBARLAU, Anul 2026, Numar persoane, 37
85 ani si peste, Total, Covasna, 65154 ESTELNIC, Anul 2026, Numar persoane, 23
85 ani si peste, Total, Covasna, 64318 GHELINTA, Anul 2026, Numar persoane, 60
85 ani si peste, Total, Covasna, 64345 GHIDFALAU, Anul 2026, Numar persoane, 45
85 ani si peste, Total, Covasna, 64390 HAGHIG, Anul 2026, Numar persoane, 37
85 ani si peste, Total, Covasna, 64425 ILIENI, Anul 2026, Numar persoane, 36
85 ani si peste, Total, Covasna, 64461 LEMNIA, Anul 2026, Numar persoane, 49
85 ani si peste, Total, Covasna, 64504 MALNAS, Anul 2026, Numar persoane, 20
85 ani si peste, Total, Covasna, 65105 MERENI, Anul 2026, Numar persoane, 38
85 ani si peste, Total, Covasna, 65139 MICFALAU, Anul 2026, Numar persoane, 46
85 ani si peste, Total, Covasna, 64568 MOACSA, Anul 2026, Numar persoane, 29
85 ani si peste, Total, Covasna, 64602 OJDULA, Anul 2026, Numar persoane, 70
85 ani si peste, Total, Covasna, 64639 OZUN, Anul 2026, Numar persoane, 79
85 ani si peste, Total, Covasna, 64719 POIAN, Anul 2026, Numar persoane, 30
85 ani si peste, Total, Covasna, 64773 RECI, Anul 2026, Numar persoane, 32
85 ani si peste, Total, Covasna, 64826 SANZIENI, Anul 2026, Numar persoane, 87
85 ani si peste, Total, Covasna, 63688 SITA BUZAULUI, Anul 2026, Numar persoane, 107
85 ani si peste, Total, Covasna, 64871 TURIA, Anul 2026, Numar persoane, 81
85 ani si peste, Total, Covasna, 64942 VALCELE, Anul 2026, Numar persoane, 48
85 ani si peste, Total, Covasna, 64906 VALEA CRISULUI, Anul 2026, Numar persoane, 25
85 ani si peste, Total, Covasna, 65099 VALEA MARE, Anul 2026, Numar persoane, 25
85 ani si peste, Total, Covasna, 64997 VARGHIS, Anul 2026, Numar persoane, 41
85 ani si peste, Total, Covasna, 65048 ZABALA, Anul 2026, Numar persoane, 74
85 ani si peste, Total, Covasna, 65011 ZAGON, Anul 2026, Numar persoane, 85
