Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Dambovita, 66438 BUCIUMENI, Anul 2026, Numar persoane, 207
70-74 ani, Total, Dambovita, 66474 BUCSANI, Anul 2026, Numar persoane, 345
70-74 ani, Total, Dambovita, 101564 BUTIMANU, Anul 2026, Numar persoane, 82
70-74 ani, Total, Dambovita, 66526 CANDESTI, Anul 2026, Numar persoane, 140
70-74 ani, Total, Dambovita, 101840 CIOCANESTI, Anul 2026, Numar persoane, 195
70-74 ani, Total, Dambovita, 66580 COBIA, Anul 2026, Numar persoane, 153
70-74 ani, Total, Dambovita, 66697 COJASCA, Anul 2026, Numar persoane, 123
70-74 ani, Total, Dambovita, 66731 COMISANI, Anul 2026, Numar persoane, 290
70-74 ani, Total, Dambovita, 66768 CONTESTI, Anul 2026, Numar persoane, 152
70-74 ani, Total, Dambovita, 66857 CORBII MARI, Anul 2026, Numar persoane, 296
70-74 ani, Total, Dambovita, 66955 CORNATELU, Anul 2026, Numar persoane, 56
70-74 ani, Total, Dambovita, 67014 CORNESTI, Anul 2026, Numar persoane, 306
70-74 ani, Total, Dambovita, 67121 COSTESTII DIN VALE, Anul 2026, Numar persoane, 159
70-74 ani, Total, Dambovita, 67167 CRANGURILE, Anul 2026, Numar persoane, 119
70-74 ani, Total, Dambovita, 102286 CREVEDIA, Anul 2026, Numar persoane, 309
70-74 ani, Total, Dambovita, 67256 DARMANESTI, Anul 2026, Numar persoane, 216
70-74 ani, Total, Dambovita, 67292 DOBRA, Anul 2026, Numar persoane, 169
70-74 ani, Total, Dambovita, 65413 DOICESTI, Anul 2026, Numar persoane, 229
70-74 ani, Total, Dambovita, 67327 DRAGODANA, Anul 2026, Numar persoane, 359
70-74 ani, Total, Dambovita, 67407 DRAGOMIRESTI, Anul 2026, Numar persoane, 357
70-74 ani, Total, Dambovita, 67470 FINTA, Anul 2026, Numar persoane, 186
70-74 ani, Total, Dambovita, 67522 GLODENI, Anul 2026, Numar persoane, 188
70-74 ani, Total, Dambovita, 65707 GURA FOII, Anul 2026, Numar persoane, 109
70-74 ani, Total, Dambovita, 67595 GURA OCNITEI, Anul 2026, Numar persoane, 322
70-74 ani, Total, Dambovita, 67648 GURA SUTII, Anul 2026, Numar persoane, 225
70-74 ani, Total, Dambovita, 67675 HULUBESTI, Anul 2026, Numar persoane, 139
70-74 ani, Total, Dambovita, 67737 I. L. CARAGIALE, Anul 2026, Numar persoane, 330
70-74 ani, Total, Dambovita, 65869 IEDERA, Anul 2026, Numar persoane, 170
70-74 ani, Total, Dambovita, 67773 LUCIENI, Anul 2026, Numar persoane, 120
70-74 ani, Total, Dambovita, 67835 LUDESTI, Anul 2026, Numar persoane, 181
70-74 ani, Total, Dambovita, 67906 LUNGULETU, Anul 2026, Numar persoane, 200
70-74 ani, Total, Dambovita, 67942 MALU CU FLORI, Anul 2026, Numar persoane, 117
70-74 ani, Total, Dambovita, 68002 MANESTI, Anul 2026, Numar persoane, 196
70-74 ani, Total, Dambovita, 68048 MATASARU, Anul 2026, Numar persoane, 237
70-74 ani, Total, Dambovita, 68128 MOGOSANI, Anul 2026, Numar persoane, 207
70-74 ani, Total, Dambovita, 68182 MOROENI, Anul 2026, Numar persoane, 255
70-74 ani, Total, Dambovita, 68253 MORTENI, Anul 2026, Numar persoane, 123
70-74 ani, Total, Dambovita, 65645 MOTAIENI, Anul 2026, Numar persoane, 99
70-74 ani, Total, Dambovita, 104387 NICULESTI, Anul 2026, Numar persoane, 155
70-74 ani, Total, Dambovita, 68280 NUCET, Anul 2026, Numar persoane, 215
70-74 ani, Total, Dambovita, 68324 OCNITA, Anul 2026, Numar persoane, 166
70-74 ani, Total, Dambovita, 68342 ODOBESTI, Anul 2026, Numar persoane, 189
70-74 ani, Total, Dambovita, 179935 PERSINARI, Anul 2026, Numar persoane, 129
70-74 ani, Total, Dambovita, 65752 PETRESTI, Anul 2026, Numar persoane, 286
70-74 ani, Total, Dambovita, 179908 PIETRARI, Anul 2026, Numar persoane, 96
70-74 ani, Total, Dambovita, 68404 PIETROSITA, Anul 2026, Numar persoane, 179
70-74 ani, Total, Dambovita, 68431 POIANA, Anul 2026, Numar persoane, 146
70-74 ani, Total, Dambovita, 68468 POTLOGI, Anul 2026, Numar persoane, 284
70-74 ani, Total, Dambovita, 68529 PRODULESTI, Anul 2026, Numar persoane, 156
70-74 ani, Total, Dambovita, 68565 PUCHENI, Anul 2026, Numar persoane, 95
70-74 ani, Total, Dambovita, 179891 RACIU, Anul 2026, Numar persoane, 149
70-74 ani, Total, Dambovita, 179926 RASCAETI, Anul 2026, Numar persoane, 95
70-74 ani, Total, Dambovita, 179917 RAU ALB, Anul 2026, Numar persoane, 77
70-74 ani, Total, Dambovita, 65431 RAZVAD, Anul 2026, Numar persoane, 573
70-74 ani, Total, Dambovita, 68716 RUNCU, Anul 2026, Numar persoane, 239
70-74 ani, Total, Dambovita, 68789 SALCIOARA, Anul 2026, Numar persoane, 182
70-74 ani, Total, Dambovita, 68887 SELARU, Anul 2026, Numar persoane, 107
70-74 ani, Total, Dambovita, 105142 SLOBOZIA MOARA, Anul 2026, Numar persoane, 76
70-74 ani, Total, Dambovita, 65477 SOTANGA, Anul 2026, Numar persoane, 346
70-74 ani, Total, Dambovita, 105534 TARTASESTI, Anul 2026, Numar persoane, 223
70-74 ani, Total, Dambovita, 68921 TATARANI, Anul 2026, Numar persoane, 253
70-74 ani, Total, Dambovita, 68976 ULIESTI, Anul 2026, Numar persoane, 171
70-74 ani, Total, Dambovita, 65501 ULMI, Anul 2026, Numar persoane, 231
70-74 ani, Total, Dambovita, 69250 VACARESTI, Anul 2026, Numar persoane, 265
70-74 ani, Total, Dambovita, 69063 VALEA LUNGA, Anul 2026, Numar persoane, 243
70-74 ani, Total, Dambovita, 69170 VALEA MARE, Anul 2026, Numar persoane, 117
70-74 ani, Total, Dambovita, 69303 VALENI-DAMBOVITA, Anul 2026, Numar persoane, 113
70-74 ani, Total, Dambovita, 69447 VARFURI, Anul 2026, Numar persoane, 91
70-74 ani, Total, Dambovita, 69330 VISINA, Anul 2026, Numar persoane, 159
70-74 ani, Total, Dambovita, 69394 VISINESTI, Anul 2026, Numar persoane, 101
70-74 ani, Total, Dambovita, 179711 VLADENI, Anul 2026, Numar persoane, 100
70-74 ani, Total, Dambovita, 69526 VOINESTI, Anul 2026, Numar persoane, 302
70-74 ani, Total, Dambovita, 69615 VULCANA-BAI, Anul 2026, Numar persoane, 113
70-74 ani, Total, Dambovita, 179640 VULCANA-PANDELE, Anul 2026, Numar persoane, 258
75-79 ani, Total, Dambovita, 65342 MUNICIPIUL TARGOVISTE, Anul 2026, Numar persoane, 3211
75-79 ani, Total, Dambovita, 65841 MUNICIPIUL MORENI, Anul 2026, Numar persoane, 695
75-79 ani, Total, Dambovita, 65609 ORAS FIENI, Anul 2026, Numar persoane, 269
75-79 ani, Total, Dambovita, 65681 ORAS GAESTI, Anul 2026, Numar persoane, 638
75-79 ani, Total, Dambovita, 65921 ORAS PUCIOASA, Anul 2026, Numar persoane, 580
75-79 ani, Total, Dambovita, 68627 ORAS RACARI, Anul 2026, Numar persoane, 255
75-79 ani, Total, Dambovita, 66081 ORAS TITU, Anul 2026, Numar persoane, 345
75-79 ani, Total, Dambovita, 65379 ANINOASA, Anul 2026, Numar persoane, 295
75-79 ani, Total, Dambovita, 66198 BALENI, Anul 2026, Numar persoane, 283
75-79 ani, Total, Dambovita, 66223 BARBULETU, Anul 2026, Numar persoane, 86
75-79 ani, Total, Dambovita, 66330 BEZDEAD, Anul 2026, Numar persoane, 175
75-79 ani, Total, Dambovita, 66401 BILCIURESTI, Anul 2026, Numar persoane, 64
75-79 ani, Total, Dambovita, 66009 BRANESTI, Anul 2026, Numar persoane, 169
75-79 ani, Total, Dambovita, 66152 BRANISTEA, Anul 2026, Numar persoane, 167
75-79 ani, Total, Dambovita, 101341 BREZOAELE, Anul 2026, Numar persoane, 158
75-79 ani, Total, Dambovita, 66438 BUCIUMENI, Anul 2026, Numar persoane, 193
75-79 ani, Total, Dambovita, 66474 BUCSANI, Anul 2026, Numar persoane, 250
