Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
75-79 ani, Total, Galati, 77579 NEGRILESTI, Anul 2026, Numar persoane, 78
75-79 ani, Total, Galati, 76807 NICORESTI, Anul 2026, Numar persoane, 127
75-79 ani, Total, Galati, 76932 OANCEA, Anul 2026, Numar persoane, 59
75-79 ani, Total, Galati, 76969 PECHEA, Anul 2026, Numar persoane, 306
75-79 ani, Total, Galati, 76996 PISCU, Anul 2026, Numar persoane, 144
75-79 ani, Total, Galati, 77587 POIANA, Anul 2026, Numar persoane, 56
75-79 ani, Total, Galati, 77028 PRIPONESTI, Anul 2026, Numar persoane, 94
75-79 ani, Total, Galati, 77561 RADESTI, Anul 2026, Numar persoane, 48
75-79 ani, Total, Galati, 77082 REDIU, Anul 2026, Numar persoane, 96
75-79 ani, Total, Galati, 77126 SCANTEIESTI, Anul 2026, Numar persoane, 86
75-79 ani, Total, Galati, 77153 SCHELA, Anul 2026, Numar persoane, 128
75-79 ani, Total, Galati, 75114 SENDRENI, Anul 2026, Numar persoane, 144
75-79 ani, Total, Galati, 77180 SLOBOZIA CONACHI, Anul 2026, Numar persoane, 129
75-79 ani, Total, Galati, 77224 SMARDAN, Anul 2026, Numar persoane, 123
75-79 ani, Total, Galati, 77260 SMULTI, Anul 2026, Numar persoane, 48
75-79 ani, Total, Galati, 77288 SUCEVENI, Anul 2026, Numar persoane, 74
75-79 ani, Total, Galati, 77601 SUHURLUI, Anul 2026, Numar persoane, 61
75-79 ani, Total, Galati, 77377 TEPU, Anul 2026, Numar persoane, 80
75-79 ani, Total, Galati, 77313 TUDOR VLADIMIRESCU, Anul 2026, Numar persoane, 201
75-79 ani, Total, Galati, 77331 TULUCESTI, Anul 2026, Numar persoane, 291
75-79 ani, Total, Galati, 77402 UMBRARESTI, Anul 2026, Numar persoane, 216
75-79 ani, Total, Galati, 77475 VALEA MARULUI, Anul 2026, Numar persoane, 117
75-79 ani, Total, Galati, 75150 VANATORI, Anul 2026, Numar persoane, 224
75-79 ani, Total, Galati, 77509 VARLEZI, Anul 2026, Numar persoane, 45
75-79 ani, Total, Galati, 77536 VLADESTI, Anul 2026, Numar persoane, 83
80-84 ani, Total, Galati, 75098 MUNICIPIUL GALATI, Anul 2026, Numar persoane, 5566
80-84 ani, Total, Galati, 75203 MUNICIPIUL TECUCI, Anul 2026, Numar persoane, 829
80-84 ani, Total, Galati, 75338 ORAS BERESTI, Anul 2026, Numar persoane, 67
80-84 ani, Total, Galati, 75472 ORAS TARGU BUJOR, Anul 2026, Numar persoane, 125
80-84 ani, Total, Galati, 75542 BALABANESTI, Anul 2026, Numar persoane, 44
80-84 ani, Total, Galati, 75613 BALASESTI, Anul 2026, Numar persoane, 65
80-84 ani, Total, Galati, 75668 BALENI, Anul 2026, Numar persoane, 48
80-84 ani, Total, Galati, 75686 BANEASA, Anul 2026, Numar persoane, 52
80-84 ani, Total, Galati, 75515 BARCEA, Anul 2026, Numar persoane, 97
80-84 ani, Total, Galati, 75356 BERESTI-MERIA, Anul 2026, Numar persoane, 71
80-84 ani, Total, Galati, 75766 BRAHASESTI, Anul 2026, Numar persoane, 76
80-84 ani, Total, Galati, 75711 BRANISTEA, Anul 2026, Numar persoane, 83
80-84 ani, Total, Galati, 75819 BUCIUMENI, Anul 2026, Numar persoane, 53
80-84 ani, Total, Galati, 75864 CAVADINESTI, Anul 2026, Numar persoane, 76
80-84 ani, Total, Galati, 75917 CERTESTI, Anul 2026, Numar persoane, 61
80-84 ani, Total, Galati, 76004 CORNI, Anul 2026, Numar persoane, 61
80-84 ani, Total, Galati, 75953 COROD, Anul 2026, Numar persoane, 165
80-84 ani, Total, Galati, 76040 COSMESTI, Anul 2026, Numar persoane, 144
80-84 ani, Total, Galati, 76111 COSTACHE NEGRI, Anul 2026, Numar persoane, 49
80-84 ani, Total, Galati, 76139 CUCA, Anul 2026, Numar persoane, 71
80-84 ani, Total, Galati, 76157 CUDALBI, Anul 2026, Numar persoane, 181
80-84 ani, Total, Galati, 77595 CUZA VODA, Anul 2026, Numar persoane, 77
80-84 ani, Total, Galati, 75221 DRAGANESTI, Anul 2026, Numar persoane, 98
80-84 ani, Total, Galati, 76175 DRAGUSENI, Anul 2026, Numar persoane, 90
80-84 ani, Total, Galati, 76255 FARTANESTI, Anul 2026, Numar persoane, 111
80-84 ani, Total, Galati, 76282 FOLTESTI, Anul 2026, Numar persoane, 79
80-84 ani, Total, Galati, 76317 FRUMUSITA, Anul 2026, Numar persoane, 84
80-84 ani, Total, Galati, 76353 FUNDENI, Anul 2026, Numar persoane, 85
80-84 ani, Total, Galati, 76406 GHIDIGENI, Anul 2026, Numar persoane, 79
80-84 ani, Total, Galati, 76497 GOHOR, Anul 2026, Numar persoane, 88
80-84 ani, Total, Galati, 76558 GRIVITA, Anul 2026, Numar persoane, 83
80-84 ani, Total, Galati, 76585 INDEPENDENTA, Anul 2026, Numar persoane, 111
80-84 ani, Total, Galati, 76601 IVESTI, Anul 2026, Numar persoane, 146
80-84 ani, Total, Galati, 76638 JORASTI, Anul 2026, Numar persoane, 33
80-84 ani, Total, Galati, 76674 LIESTI, Anul 2026, Numar persoane, 229
80-84 ani, Total, Galati, 76718 MASTACANI, Anul 2026, Numar persoane, 100
80-84 ani, Total, Galati, 76692 MATCA, Anul 2026, Numar persoane, 191
80-84 ani, Total, Galati, 76745 MOVILENI, Anul 2026, Numar persoane, 59
80-84 ani, Total, Galati, 75258 MUNTENI, Anul 2026, Numar persoane, 119
80-84 ani, Total, Galati, 76763 NAMOLOASA, Anul 2026, Numar persoane, 52
80-84 ani, Total, Galati, 77579 NEGRILESTI, Anul 2026, Numar persoane, 60
80-84 ani, Total, Galati, 76807 NICORESTI, Anul 2026, Numar persoane, 87
80-84 ani, Total, Galati, 76932 OANCEA, Anul 2026, Numar persoane, 43
80-84 ani, Total, Galati, 76969 PECHEA, Anul 2026, Numar persoane, 224
80-84 ani, Total, Galati, 76996 PISCU, Anul 2026, Numar persoane, 111
80-84 ani, Total, Galati, 77587 POIANA, Anul 2026, Numar persoane, 35
80-84 ani, Total, Galati, 77028 PRIPONESTI, Anul 2026, Numar persoane, 55
80-84 ani, Total, Galati, 77561 RADESTI, Anul 2026, Numar persoane, 25
80-84 ani, Total, Galati, 77082 REDIU, Anul 2026, Numar persoane, 67
80-84 ani, Total, Galati, 77126 SCANTEIESTI, Anul 2026, Numar persoane, 65
80-84 ani, Total, Galati, 77153 SCHELA, Anul 2026, Numar persoane, 55
80-84 ani, Total, Galati, 75114 SENDRENI, Anul 2026, Numar persoane, 76
80-84 ani, Total, Galati, 77180 SLOBOZIA CONACHI, Anul 2026, Numar persoane, 96
80-84 ani, Total, Galati, 77224 SMARDAN, Anul 2026, Numar persoane, 89
80-84 ani, Total, Galati, 77260 SMULTI, Anul 2026, Numar persoane, 49
80-84 ani, Total, Galati, 77288 SUCEVENI, Anul 2026, Numar persoane, 51
80-84 ani, Total, Galati, 77601 SUHURLUI, Anul 2026, Numar persoane, 62
80-84 ani, Total, Galati, 77377 TEPU, Anul 2026, Numar persoane, 57
80-84 ani, Total, Galati, 77313 TUDOR VLADIMIRESCU, Anul 2026, Numar persoane, 135
80-84 ani, Total, Galati, 77331 TULUCESTI, Anul 2026, Numar persoane, 168
80-84 ani, Total, Galati, 77402 UMBRARESTI, Anul 2026, Numar persoane, 137
80-84 ani, Total, Galati, 77475 VALEA MARULUI, Anul 2026, Numar persoane, 67
80-84 ani, Total, Galati, 75150 VANATORI, Anul 2026, Numar persoane, 110
80-84 ani, Total, Galati, 77509 VARLEZI, Anul 2026, Numar persoane, 41
80-84 ani, Total, Galati, 77536 VLADESTI, Anul 2026, Numar persoane, 50
85 ani si peste, Total, Galati, 75098 MUNICIPIUL GALATI, Anul 2026, Numar persoane, 4858
