Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
65-69 ani, Total, Gorj, 80427 GODINESTI, Anul 2026, Numar persoane, 130
65-69 ani, Total, Gorj, 80506 HUREZANI, Anul 2026, Numar persoane, 67
65-69 ani, Total, Gorj, 80560 IONESTI, Anul 2026, Numar persoane, 116
65-69 ani, Total, Gorj, 80613 JUPANESTI, Anul 2026, Numar persoane, 104
65-69 ani, Total, Gorj, 80677 LELESTI, Anul 2026, Numar persoane, 128
65-69 ani, Total, Gorj, 80711 LICURICI, Anul 2026, Numar persoane, 105
65-69 ani, Total, Gorj, 80766 LOGRESTI, Anul 2026, Numar persoane, 123
65-69 ani, Total, Gorj, 80846 MATASARI, Anul 2026, Numar persoane, 238
65-69 ani, Total, Gorj, 80908 MUSETESTI, Anul 2026, Numar persoane, 152
65-69 ani, Total, Gorj, 80980 NEGOMIR, Anul 2026, Numar persoane, 175
65-69 ani, Total, Gorj, 81095 PADES, Anul 2026, Numar persoane, 301
65-69 ani, Total, Gorj, 81184 PESTISANI, Anul 2026, Numar persoane, 222
65-69 ani, Total, Gorj, 81264 PLOPSORU, Anul 2026, Numar persoane, 302
65-69 ani, Total, Gorj, 81380 POLOVRAGI, Anul 2026, Numar persoane, 164
65-69 ani, Total, Gorj, 81415 PRIGORIA, Anul 2026, Numar persoane, 162
65-69 ani, Total, Gorj, 81497 ROSIA DE AMARADIA, Anul 2026, Numar persoane, 156
65-69 ani, Total, Gorj, 81576 RUNCU, Anul 2026, Numar persoane, 356
65-69 ani, Total, Gorj, 81754 SACELU, Anul 2026, Numar persoane, 96
65-69 ani, Total, Gorj, 81656 SAMARINESTI, Anul 2026, Numar persoane, 72
65-69 ani, Total, Gorj, 81816 SAULESTI, Anul 2026, Numar persoane, 120
65-69 ani, Total, Gorj, 81987 SCHELA, Anul 2026, Numar persoane, 119
65-69 ani, Total, Gorj, 81861 SCOARTA, Anul 2026, Numar persoane, 299
65-69 ani, Total, Gorj, 82047 SLIVILESTI, Anul 2026, Numar persoane, 183
65-69 ani, Total, Gorj, 82136 STANESTI, Anul 2026, Numar persoane, 153
65-69 ani, Total, Gorj, 82243 STEJARI, Anul 2026, Numar persoane, 113
65-69 ani, Total, Gorj, 82314 STOINA, Anul 2026, Numar persoane, 112
65-69 ani, Total, Gorj, 82680 TANTARENI, Anul 2026, Numar persoane, 261
65-69 ani, Total, Gorj, 82396 TELESTI, Anul 2026, Numar persoane, 177
65-69 ani, Total, Gorj, 82555 TURBUREA, Anul 2026, Numar persoane, 253
65-69 ani, Total, Gorj, 78089 TURCINESTI, Anul 2026, Numar persoane, 150
65-69 ani, Total, Gorj, 82733 URDARI, Anul 2026, Numar persoane, 146
65-69 ani, Total, Gorj, 82779 VAGIULESTI, Anul 2026, Numar persoane, 141
65-69 ani, Total, Gorj, 82831 VLADIMIR, Anul 2026, Numar persoane, 164
70-74 ani, Total, Gorj, 77812 MUNICIPIUL TARGU JIU, Anul 2026, Numar persoane, 4696
70-74 ani, Total, Gorj, 78141 MUNICIPIUL MOTRU, Anul 2026, Numar persoane, 922
70-74 ani, Total, Gorj, 79308 ORAS BUMBESTI-JIU, Anul 2026, Numar persoane, 467
70-74 ani, Total, Gorj, 78258 ORAS NOVACI, Anul 2026, Numar persoane, 280
70-74 ani, Total, Gorj, 82895 ORAS ROVINARI, Anul 2026, Numar persoane, 286
70-74 ani, Total, Gorj, 78329 ORAS TARGU CARBUNESTI, Anul 2026, Numar persoane, 323
70-74 ani, Total, Gorj, 78454 ORAS TICLENI, Anul 2026, Numar persoane, 187
70-74 ani, Total, Gorj, 82430 ORAS TISMANA, Anul 2026, Numar persoane, 405
70-74 ani, Total, Gorj, 82617 ORAS TURCENI, Anul 2026, Numar persoane, 303
70-74 ani, Total, Gorj, 78472 ALBENI, Anul 2026, Numar persoane, 124
70-74 ani, Total, Gorj, 78542 ALIMPESTI, Anul 2026, Numar persoane, 101
70-74 ani, Total, Gorj, 78604 ANINOASA, Anul 2026, Numar persoane, 169
70-74 ani, Total, Gorj, 78668 ARCANI, Anul 2026, Numar persoane, 92
70-74 ani, Total, Gorj, 78711 BAIA DE FIER, Anul 2026, Numar persoane, 215
70-74 ani, Total, Gorj, 78748 BALANESTI, Anul 2026, Numar persoane, 124
70-74 ani, Total, Gorj, 77910 BALESTI, Anul 2026, Numar persoane, 397
70-74 ani, Total, Gorj, 79004 BALTENI, Anul 2026, Numar persoane, 287
70-74 ani, Total, Gorj, 78828 BARBATESTI, Anul 2026, Numar persoane, 70
70-74 ani, Total, Gorj, 78873 BENGESTI-CIOCADIA, Anul 2026, Numar persoane, 163
70-74 ani, Total, Gorj, 78926 BERLESTI, Anul 2026, Numar persoane, 105
70-74 ani, Total, Gorj, 79077 BOLBOSI, Anul 2026, Numar persoane, 115
70-74 ani, Total, Gorj, 79157 BORASCU, Anul 2026, Numar persoane, 106
70-74 ani, Total, Gorj, 79237 BRANESTI, Anul 2026, Numar persoane, 110
70-74 ani, Total, Gorj, 79362 BUMBESTI-PITIC, Anul 2026, Numar persoane, 123
70-74 ani, Total, Gorj, 79406 BUSTUCHIN, Anul 2026, Numar persoane, 153
70-74 ani, Total, Gorj, 79736 CALNIC, Anul 2026, Numar persoane, 85
70-74 ani, Total, Gorj, 79497 CAPRENI, Anul 2026, Numar persoane, 88
70-74 ani, Total, Gorj, 79585 CATUNELE, Anul 2026, Numar persoane, 129
70-74 ani, Total, Gorj, 79656 CIUPERCENI, Anul 2026, Numar persoane, 82
70-74 ani, Total, Gorj, 79834 CRASNA, Anul 2026, Numar persoane, 219
70-74 ani, Total, Gorj, 79932 CRUSET, Anul 2026, Numar persoane, 139
70-74 ani, Total, Gorj, 80043 DANCIULESTI, Anul 2026, Numar persoane, 89
70-74 ani, Total, Gorj, 80123 DANESTI, Anul 2026, Numar persoane, 162
70-74 ani, Total, Gorj, 80249 DRAGOTESTI, Anul 2026, Numar persoane, 118
70-74 ani, Total, Gorj, 78016 DRAGUTESTI, Anul 2026, Numar persoane, 257
70-74 ani, Total, Gorj, 80285 FARCASESTI, Anul 2026, Numar persoane, 130
70-74 ani, Total, Gorj, 80365 GLOGOVA, Anul 2026, Numar persoane, 79
70-74 ani, Total, Gorj, 80427 GODINESTI, Anul 2026, Numar persoane, 92
70-74 ani, Total, Gorj, 80506 HUREZANI, Anul 2026, Numar persoane, 56
70-74 ani, Total, Gorj, 80560 IONESTI, Anul 2026, Numar persoane, 104
70-74 ani, Total, Gorj, 80613 JUPANESTI, Anul 2026, Numar persoane, 100
70-74 ani, Total, Gorj, 80677 LELESTI, Anul 2026, Numar persoane, 95
70-74 ani, Total, Gorj, 80711 LICURICI, Anul 2026, Numar persoane, 107
70-74 ani, Total, Gorj, 80766 LOGRESTI, Anul 2026, Numar persoane, 122
70-74 ani, Total, Gorj, 80846 MATASARI, Anul 2026, Numar persoane, 160
70-74 ani, Total, Gorj, 80908 MUSETESTI, Anul 2026, Numar persoane, 106
70-74 ani, Total, Gorj, 80980 NEGOMIR, Anul 2026, Numar persoane, 148
70-74 ani, Total, Gorj, 81095 PADES, Anul 2026, Numar persoane, 205
70-74 ani, Total, Gorj, 81184 PESTISANI, Anul 2026, Numar persoane, 207
70-74 ani, Total, Gorj, 81264 PLOPSORU, Anul 2026, Numar persoane, 237
70-74 ani, Total, Gorj, 81380 POLOVRAGI, Anul 2026, Numar persoane, 142
70-74 ani, Total, Gorj, 81415 PRIGORIA, Anul 2026, Numar persoane, 133
70-74 ani, Total, Gorj, 81497 ROSIA DE AMARADIA, Anul 2026, Numar persoane, 123
70-74 ani, Total, Gorj, 81576 RUNCU, Anul 2026, Numar persoane, 293
70-74 ani, Total, Gorj, 81754 SACELU, Anul 2026, Numar persoane, 77
70-74 ani, Total, Gorj, 81656 SAMARINESTI, Anul 2026, Numar persoane, 97
70-74 ani, Total, Gorj, 81816 SAULESTI, Anul 2026, Numar persoane, 82
70-74 ani, Total, Gorj, 81987 SCHELA, Anul 2026, Numar persoane, 102
70-74 ani, Total, Gorj, 81861 SCOARTA, Anul 2026, Numar persoane, 270
70-74 ani, Total, Gorj, 82047 SLIVILESTI, Anul 2026, Numar persoane, 141
70-74 ani, Total, Gorj, 82136 STANESTI, Anul 2026, Numar persoane, 126
70-74 ani, Total, Gorj, 82243 STEJARI, Anul 2026, Numar persoane, 109
70-74 ani, Total, Gorj, 82314 STOINA, Anul 2026, Numar persoane, 88
70-74 ani, Total, Gorj, 82680 TANTARENI, Anul 2026, Numar persoane, 239
70-74 ani, Total, Gorj, 82396 TELESTI, Anul 2026, Numar persoane, 120
70-74 ani, Total, Gorj, 82555 TURBUREA, Anul 2026, Numar persoane, 207
70-74 ani, Total, Gorj, 78089 TURCINESTI, Anul 2026, Numar persoane, 143
70-74 ani, Total, Gorj, 82733 URDARI, Anul 2026, Numar persoane, 126
70-74 ani, Total, Gorj, 82779 VAGIULESTI, Anul 2026, Numar persoane, 121
70-74 ani, Total, Gorj, 82831 VLADIMIR, Anul 2026, Numar persoane, 149
75-79 ani, Total, Gorj, 77812 MUNICIPIUL TARGU JIU, Anul 2026, Numar persoane, 2942
75-79 ani, Total, Gorj, 78141 MUNICIPIUL MOTRU, Anul 2026, Numar persoane, 603
75-79 ani, Total, Gorj, 79308 ORAS BUMBESTI-JIU, Anul 2026, Numar persoane, 314
75-79 ani, Total, Gorj, 78258 ORAS NOVACI, Anul 2026, Numar persoane, 249
75-79 ani, Total, Gorj, 82895 ORAS ROVINARI, Anul 2026, Numar persoane, 140
75-79 ani, Total, Gorj, 78329 ORAS TARGU CARBUNESTI, Anul 2026, Numar persoane, 286
75-79 ani, Total, Gorj, 78454 ORAS TICLENI, Anul 2026, Numar persoane, 178
75-79 ani, Total, Gorj, 82430 ORAS TISMANA, Anul 2026, Numar persoane, 294
75-79 ani, Total, Gorj, 82617 ORAS TURCENI, Anul 2026, Numar persoane, 213
75-79 ani, Total, Gorj, 78472 ALBENI, Anul 2026, Numar persoane, 113
75-79 ani, Total, Gorj, 78542 ALIMPESTI, Anul 2026, Numar persoane, 91
75-79 ani, Total, Gorj, 78604 ANINOASA, Anul 2026, Numar persoane, 146
75-79 ani, Total, Gorj, 78668 ARCANI, Anul 2026, Numar persoane, 81
75-79 ani, Total, Gorj, 78711 BAIA DE FIER, Anul 2026, Numar persoane, 161
75-79 ani, Total, Gorj, 78748 BALANESTI, Anul 2026, Numar persoane, 105
75-79 ani, Total, Gorj, 77910 BALESTI, Anul 2026, Numar persoane, 328
