Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Dolj, 74949 ROJISTE, Anul 2026, Numar persoane, 118
70-74 ani, Total, Dolj, 73996 SADOVA, Anul 2026, Numar persoane, 340
70-74 ani, Total, Dolj, 74028 SALCUTA, Anul 2026, Numar persoane, 53
70-74 ani, Total, Dolj, 74073 SCAESTI, Anul 2026, Numar persoane, 102
70-74 ani, Total, Dolj, 74108 SEACA DE CAMP, Anul 2026, Numar persoane, 99
70-74 ani, Total, Dolj, 74135 SEACA DE PADURE, Anul 2026, Numar persoane, 36
70-74 ani, Total, Dolj, 74171 SECU, Anul 2026, Numar persoane, 42
70-74 ani, Total, Dolj, 74224 SILISTEA CRUCII, Anul 2026, Numar persoane, 94
70-74 ani, Total, Dolj, 70174 SIMNICU DE SUS, Anul 2026, Numar persoane, 267
70-74 ani, Total, Dolj, 74242 SOPOT, Anul 2026, Numar persoane, 78
70-74 ani, Total, Dolj, 74956 TALPAS, Anul 2026, Numar persoane, 43
70-74 ani, Total, Dolj, 74322 TEASC, Anul 2026, Numar persoane, 151
