Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
65-69 ani, Total, Hunedoara, 86936 TELIUCU INFERIOR, Anul 2026, Numar persoane, 141
65-69 ani, Total, Hunedoara, 91447 TOMESTI, Anul 2026, Numar persoane, 68
65-69 ani, Total, Hunedoara, 91535 TOPLITA, Anul 2026, Numar persoane, 49
65-69 ani, Total, Hunedoara, 91624 TOTESTI, Anul 2026, Numar persoane, 119
65-69 ani, Total, Hunedoara, 91688 TURDAS, Anul 2026, Numar persoane, 128
65-69 ani, Total, Hunedoara, 91937 VALISOARA, Anul 2026, Numar persoane, 63
65-69 ani, Total, Hunedoara, 91795 VATA DE JOS, Anul 2026, Numar persoane, 265
65-69 ani, Total, Hunedoara, 91982 VETEL, Anul 2026, Numar persoane, 173
65-69 ani, Total, Hunedoara, 92097 VORTA, Anul 2026, Numar persoane, 65
65-69 ani, Total, Hunedoara, 92177 ZAM, Anul 2026, Numar persoane, 104
70-74 ani, Total, Hunedoara, 86687 MUNICIPIUL DEVA, Anul 2026, Numar persoane, 3989
70-74 ani, Total, Hunedoara, 87291 MUNICIPIUL BRAD, Anul 2026, Numar persoane, 925
70-74 ani, Total, Hunedoara, 86810 MUNICIPIUL HUNEDOARA, Anul 2026, Numar persoane, 3568
70-74 ani, Total, Hunedoara, 87059 MUNICIPIUL LUPENI, Anul 2026, Numar persoane, 1041
70-74 ani, Total, Hunedoara, 87638 MUNICIPIUL ORASTIE, Anul 2026, Numar persoane, 1217
70-74 ani, Total, Hunedoara, 86990 MUNICIPIUL PETROSANI, Anul 2026, Numar persoane, 2198
70-74 ani, Total, Hunedoara, 87175 MUNICIPIUL VULCAN, Anul 2026, Numar persoane, 1155
70-74 ani, Total, Hunedoara, 87219 ORAS ANINOASA, Anul 2026, Numar persoane, 160
70-74 ani, Total, Hunedoara, 87424 ORAS CALAN, Anul 2026, Numar persoane, 673
70-74 ani, Total, Hunedoara, 89561 ORAS GEOAGIU, Anul 2026, Numar persoane, 350
70-74 ani, Total, Hunedoara, 87576 ORAS HATEG, Anul 2026, Numar persoane, 642
70-74 ani, Total, Hunedoara, 87077 ORAS PETRILA, Anul 2026, Numar persoane, 916
