Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
65-69 ani, Total, Satu Mare, 139287 VALEA VINULUI, Anul 2026, Numar persoane, 102
65-69 ani, Total, Satu Mare, 139330 VAMA, Anul 2026, Numar persoane, 214
65-69 ani, Total, Satu Mare, 139358 VETIS, Anul 2026, Numar persoane, 256
65-69 ani, Total, Satu Mare, 139394 VIILE SATU MARE, Anul 2026, Numar persoane, 179
70-74 ani, Total, Satu Mare, 136483 MUNICIPIUL SATU MARE, Anul 2026, Numar persoane, 6572
70-74 ani, Total, Satu Mare, 136526 MUNICIPIUL CAREI, Anul 2026, Numar persoane, 1486
70-74 ani, Total, Satu Mare, 136848 ORAS ARDUD, Anul 2026, Numar persoane, 293
70-74 ani, Total, Satu Mare, 138039 ORAS LIVADA, Anul 2026, Numar persoane, 255
70-74 ani, Total, Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2026, Numar persoane, 768
70-74 ani, Total, Satu Mare, 136642 ORAS TASNAD, Anul 2026, Numar persoane, 450
70-74 ani, Total, Satu Mare, 136713 ACAS, Anul 2026, Numar persoane, 103
70-74 ani, Total, Satu Mare, 179873 AGRIS, Anul 2026, Numar persoane, 68
70-74 ani, Total, Satu Mare, 136768 ANDRID, Anul 2026, Numar persoane, 78
70-74 ani, Total, Satu Mare, 136802 APA, Anul 2026, Numar persoane, 127
70-74 ani, Total, Satu Mare, 137103 BARSAU, Anul 2026, Numar persoane, 129
70-74 ani, Total, Satu Mare, 136919 BATARCI, Anul 2026, Numar persoane, 148
70-74 ani, Total, Satu Mare, 136964 BELTIUG, Anul 2026, Numar persoane, 128
70-74 ani, Total, Satu Mare, 137032 BERVENI, Anul 2026, Numar persoane, 147
70-74 ani, Total, Satu Mare, 137069 BIXAD, Anul 2026, Numar persoane, 320
70-74 ani, Total, Satu Mare, 137130 BOGDAND, Anul 2026, Numar persoane, 123
70-74 ani, Total, Satu Mare, 137185 BOTIZ, Anul 2026, Numar persoane, 140
70-74 ani, Total, Satu Mare, 137229 CALINESTI-OAS, Anul 2026, Numar persoane, 183
70-74 ani, Total, Satu Mare, 137274 CAMARZANA, Anul 2026, Numar persoane, 83
70-74 ani, Total, Satu Mare, 179677 CAMIN, Anul 2026, Numar persoane, 77
70-74 ani, Total, Satu Mare, 136553 CAPLENI, Anul 2026, Numar persoane, 185
70-74 ani, Total, Satu Mare, 137292 CAUAS, Anul 2026, Numar persoane, 84
70-74 ani, Total, Satu Mare, 137363 CEHAL, Anul 2026, Numar persoane, 76
70-74 ani, Total, Satu Mare, 137407 CERTEZE, Anul 2026, Numar persoane, 295
70-74 ani, Total, Satu Mare, 179882 CIUMESTI, Anul 2026, Numar persoane, 56
70-74 ani, Total, Satu Mare, 137443 CRAIDOROLT, Anul 2026, Numar persoane, 74
70-74 ani, Total, Satu Mare, 137504 CRUCISOR, Anul 2026, Numar persoane, 156
70-74 ani, Total, Satu Mare, 137540 CULCIU, Anul 2026, Numar persoane, 183
70-74 ani, Total, Satu Mare, 137611 DOBA, Anul 2026, Numar persoane, 105
70-74 ani, Total, Satu Mare, 137675 DOROLT, Anul 2026, Numar persoane, 112
70-74 ani, Total, Satu Mare, 137728 FOIENI, Anul 2026, Numar persoane, 115
70-74 ani, Total, Satu Mare, 137746 GHERTA MICA, Anul 2026, Numar persoane, 89
70-74 ani, Total, Satu Mare, 137764 HALMEU, Anul 2026, Numar persoane, 156
70-74 ani, Total, Satu Mare, 137844 HODOD, Anul 2026, Numar persoane, 109
70-74 ani, Total, Satu Mare, 137899 HOMOROADE, Anul 2026, Numar persoane, 68
70-74 ani, Total, Satu Mare, 137960 LAZURI, Anul 2026, Numar persoane, 248
70-74 ani, Total, Satu Mare, 138084 MEDIESU AURIT, Anul 2026, Numar persoane, 267
70-74 ani, Total, Satu Mare, 138164 MICULA, Anul 2026, Numar persoane, 132
70-74 ani, Total, Satu Mare, 138208 MOFTIN, Anul 2026, Numar persoane, 175
70-74 ani, Total, Satu Mare, 138280 ODOREU, Anul 2026, Numar persoane, 259
70-74 ani, Total, Satu Mare, 138351 ORASU NOU, Anul 2026, Numar persoane, 165
70-74 ani, Total, Satu Mare, 138431 PAULESTI, Anul 2026, Numar persoane, 236
70-74 ani, Total, Satu Mare, 138501 PETRESTI, Anul 2026, Numar persoane, 88
70-74 ani, Total, Satu Mare, 138538 PIR, Anul 2026, Numar persoane, 55
70-74 ani, Total, Satu Mare, 138574 PISCOLT, Anul 2026, Numar persoane, 131
70-74 ani, Total, Satu Mare, 138618 POMI, Anul 2026, Numar persoane, 98
70-74 ani, Total, Satu Mare, 180028 PORUMBESTI, Anul 2026, Numar persoane, 97
70-74 ani, Total, Satu Mare, 180091 RACSA, Anul 2026, Numar persoane, 129
70-74 ani, Total, Satu Mare, 138770 SACASENI, Anul 2026, Numar persoane, 39
70-74 ani, Total, Satu Mare, 138663 SANISLAU, Anul 2026, Numar persoane, 172
70-74 ani, Total, Satu Mare, 138734 SANTAU, Anul 2026, Numar persoane, 88
