Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
75-79 ani, Total, Ialomita, 93717 GRINDU, Anul 2026, Numar persoane, 75
75-79 ani, Total, Ialomita, 93735 GRIVITA, Anul 2026, Numar persoane, 113
75-79 ani, Total, Ialomita, 180046 GURA IALOMITEI, Anul 2026, Numar persoane, 90
75-79 ani, Total, Ialomita, 103862 ION ROATA, Anul 2026, Numar persoane, 122
75-79 ani, Total, Ialomita, 103960 JILAVELE, Anul 2026, Numar persoane, 135
75-79 ani, Total, Ialomita, 179800 MAIA, Anul 2026, Numar persoane, 64
75-79 ani, Total, Ialomita, 100736 MANASIA, Anul 2026, Numar persoane, 151
75-79 ani, Total, Ialomita, 179980 MARCULESTI, Anul 2026, Numar persoane, 63
75-79 ani, Total, Ialomita, 93995 MIHAIL KOGALNICEANU, Anul 2026, Numar persoane, 98
75-79 ani, Total, Ialomita, 94045 MILOSESTI, Anul 2026, Numar persoane, 114
75-79 ani, Total, Ialomita, 179999 MOLDOVENI, Anul 2026, Numar persoane, 52
75-79 ani, Total, Ialomita, 94081 MOVILA, Anul 2026, Numar persoane, 74
75-79 ani, Total, Ialomita, 104270 MOVILITA, Anul 2026, Numar persoane, 49
75-79 ani, Total, Ialomita, 94107 MUNTENI-BUZAU, Anul 2026, Numar persoane, 118
75-79 ani, Total, Ialomita, 179819 OGRADA, Anul 2026, Numar persoane, 79
75-79 ani, Total, Ialomita, 94161 PERIETI, Anul 2026, Numar persoane, 136
75-79 ani, Total, Ialomita, 180000 PLATONESTI, Anul 2026, Numar persoane, 69
75-79 ani, Total, Ialomita, 101243 RADULESTI, Anul 2026, Numar persoane, 58
75-79 ani, Total, Ialomita, 94269 REVIGA, Anul 2026, Numar persoane, 106
75-79 ani, Total, Ialomita, 179828 ROSIORI, Anul 2026, Numar persoane, 95
75-79 ani, Total, Ialomita, 94330 SALCIOARA, Anul 2026, Numar persoane, 75
75-79 ani, Total, Ialomita, 180019 SARATENI, Anul 2026, Numar persoane, 65
75-79 ani, Total, Ialomita, 94376 SAVENI, Anul 2026, Numar persoane, 142
75-79 ani, Total, Ialomita, 94429 SCANTEIA, Anul 2026, Numar persoane, 130
75-79 ani, Total, Ialomita, 94456 SFANTU GHEORGHE, Anul 2026, Numar persoane, 70
75-79 ani, Total, Ialomita, 105026 SINESTI, Anul 2026, Numar persoane, 69
75-79 ani, Total, Ialomita, 94492 STELNICA, Anul 2026, Numar persoane, 60
75-79 ani, Total, Ialomita, 94535 SUDITI, Anul 2026, Numar persoane, 74
75-79 ani, Total, Ialomita, 179702 TRAIAN, Anul 2026, Numar persoane, 69
75-79 ani, Total, Ialomita, 94688 VALEA CIORII, Anul 2026, Numar persoane, 65
75-79 ani, Total, Ialomita, 105794 VALEA MACRISULUI, Anul 2026, Numar persoane, 61
75-79 ani, Total, Ialomita, 94795 VLADENI, Anul 2026, Numar persoane, 69
80-84 ani, Total, Ialomita, 92658 MUNICIPIUL SLOBOZIA, Anul 2026, Numar persoane, 681
80-84 ani, Total, Ialomita, 92701 MUNICIPIUL FETESTI, Anul 2026, Numar persoane, 520
80-84 ani, Total, Ialomita, 100683 MUNICIPIUL URZICENI, Anul 2026, Numar persoane, 287
80-84 ani, Total, Ialomita, 92836 ORAS AMARA, Anul 2026, Numar persoane, 160
80-84 ani, Total, Ialomita, 93067 ORAS CAZANESTI, Anul 2026, Numar persoane, 69
80-84 ani, Total, Ialomita, 102749 ORAS FIERBINTI-TARG, Anul 2026, Numar persoane, 124
80-84 ani, Total, Ialomita, 92765 ORAS TANDAREI, Anul 2026, Numar persoane, 158
80-84 ani, Total, Ialomita, 100754 ADANCATA, Anul 2026, Numar persoane, 81
80-84 ani, Total, Ialomita, 92783 ALBESTI, Anul 2026, Numar persoane, 24
80-84 ani, Total, Ialomita, 100852 ALEXENI, Anul 2026, Numar persoane, 32
80-84 ani, Total, Ialomita, 92872 ANDRASESTI, Anul 2026, Numar persoane, 57
80-84 ani, Total, Ialomita, 100870 ARMASESTI, Anul 2026, Numar persoane, 58
80-84 ani, Total, Ialomita, 100923 AXINTELE, Anul 2026, Numar persoane, 74
80-84 ani, Total, Ialomita, 92907 BALACIU, Anul 2026, Numar persoane, 47
80-84 ani, Total, Ialomita, 180064 BARBULESTI, Anul 2026, Numar persoane, 19
80-84 ani, Total, Ialomita, 101056 BARCANESTI, Anul 2026, Numar persoane, 107
80-84 ani, Total, Ialomita, 179784 BORANESTI, Anul 2026, Numar persoane, 43
80-84 ani, Total, Ialomita, 92989 BORDUSANI, Anul 2026, Numar persoane, 88
80-84 ani, Total, Ialomita, 93021 BUCU, Anul 2026, Numar persoane, 54
80-84 ani, Total, Ialomita, 179793 BUESTI, Anul 2026, Numar persoane, 36
80-84 ani, Total, Ialomita, 100709 CIOCARLIA, Anul 2026, Numar persoane, 26
