Categorii de unitati sanitare, Forme de proprietate, Judete, Localitati , Ani, UM: Numar, Valoare
Farmacii, Proprietate privata, Mehedinti, 109826 SIMIAN, Anul 2024, Numar, 3
Farmacii, Proprietate privata, Mehedinti, 113894 VANJULET, Anul 2024, Numar, 0
Farmacii, Proprietate privata, Mehedinti, 114079 VRATA, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate publica, Mehedinti, 109773 MUNICIPIUL DROBETA-TURNU SEVERIN, Anul 2024, Numar, 6
Puncte farmaceutice, Proprietate publica, Mehedinti, 114060 BRANISTEA, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate publica, Mehedinti, 110946 BURILA MARE, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate publica, Mehedinti, 111417 CORLATEL, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate publica, Mehedinti, 111550 DARVARI, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate publica, Mehedinti, 112904 DUBOVA, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate publica, Mehedinti, 112245 ESELNITA, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate publica, Mehedinti, 111783 GARLA MARE, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate publica, Mehedinti, 111863 GOGOSU, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate publica, Mehedinti, 111989 GROZESTI, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate publica, Mehedinti, 112030 GRUIA, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate publica, Mehedinti, 112334 ILOVITA, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate publica, Mehedinti, 112548 JIANA, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate publica, Mehedinti, 112664 MALOVAT, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate publica, Mehedinti, 112771 OPRISOR, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate publica, Mehedinti, 113206 PRISTOL, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate publica, Mehedinti, 113233 PRUNISOR, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate publica, Mehedinti, 113395 PUNGHINA, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate publica, Mehedinti, 113466 ROGOVA, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate publica, Mehedinti, 113625 SISESTI, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate publica, Mehedinti, 113607 SVINITA, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate publica, Mehedinti, 113732 TAMNA, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate publica, Mehedinti, 113849 VANATORI, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate publica, Mehedinti, 113929 VLADAIA, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate publica, Mehedinti, 114079 VRATA, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate privata, Mehedinti, 109773 MUNICIPIUL DROBETA-TURNU SEVERIN, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate privata, Mehedinti, 114060 BRANISTEA, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Mehedinti, 110946 BURILA MARE, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Mehedinti, 111417 CORLATEL, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Mehedinti, 111550 DARVARI, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate privata, Mehedinti, 112904 DUBOVA, Anul 2024, Numar, 2
Puncte farmaceutice, Proprietate privata, Mehedinti, 112245 ESELNITA, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Mehedinti, 111783 GARLA MARE, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate privata, Mehedinti, 111863 GOGOSU, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Mehedinti, 111989 GROZESTI, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate privata, Mehedinti, 112030 GRUIA, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate privata, Mehedinti, 112334 ILOVITA, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate privata, Mehedinti, 112548 JIANA, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate privata, Mehedinti, 112664 MALOVAT, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Mehedinti, 112771 OPRISOR, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate privata, Mehedinti, 113206 PRISTOL, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Mehedinti, 113233 PRUNISOR, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Mehedinti, 113395 PUNGHINA, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Mehedinti, 113466 ROGOVA, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate privata, Mehedinti, 113625 SISESTI, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate privata, Mehedinti, 113607 SVINITA, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Mehedinti, 113732 TAMNA, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Mehedinti, 113849 VANATORI, Anul 2024, Numar, 0
Puncte farmaceutice, Proprietate privata, Mehedinti, 113929 VLADAIA, Anul 2024, Numar, 1
Puncte farmaceutice, Proprietate privata, Mehedinti, 114079 VRATA, Anul 2024, Numar, 1
Laboratoare medicale, Proprietate publica, Mehedinti, 109773 MUNICIPIUL DROBETA-TURNU SEVERIN, Anul 2024, Numar, 17
Laboratoare medicale, Proprietate publica, Mehedinti, 110063 MUNICIPIUL ORSOVA, Anul 2024, Numar, 4
Laboratoare medicale, Proprietate publica, Mehedinti, 109924 ORAS BAIA DE ARAMA, Anul 2024, Numar, 4
Laboratoare medicale, Proprietate publica, Mehedinti, 110232 ORAS VANJU MARE, Anul 2024, Numar, 0
Laboratoare medicale, Proprietate publica, Mehedinti, 110296 BALA, Anul 2024, Numar, 1
Laboratoare medicale, Proprietate privata, Mehedinti, 109773 MUNICIPIUL DROBETA-TURNU SEVERIN, Anul 2024, Numar, 27
Laboratoare medicale, Proprietate privata, Mehedinti, 110063 MUNICIPIUL ORSOVA, Anul 2024, Numar, 1
Laboratoare medicale, Proprietate privata, Mehedinti, 109924 ORAS BAIA DE ARAMA, Anul 2024, Numar, 0
Laboratoare medicale, Proprietate privata, Mehedinti, 110232 ORAS VANJU MARE, Anul 2024, Numar, 3
Laboratoare de tehnica dentara, Proprietate publica, Mehedinti, 109773 MUNICIPIUL DROBETA-TURNU SEVERIN, Anul 2024, Numar, 0
Laboratoare de tehnica dentara, Proprietate publica, Mehedinti, 110063 MUNICIPIUL ORSOVA, Anul 2024, Numar, 0
Laboratoare de tehnica dentara, Proprietate privata, Mehedinti, 109773 MUNICIPIUL DROBETA-TURNU SEVERIN, Anul 2024, Numar, 21
Laboratoare de tehnica dentara, Proprietate privata, Mehedinti, 110063 MUNICIPIUL ORSOVA, Anul 2024, Numar, 2
Centre de transfuzie, Proprietate publica, Mehedinti, 109773 MUNICIPIUL DROBETA-TURNU SEVERIN, Anul 2024, Numar, 1
Alte tipuri de cabinete medicale, Proprietate publica, Mehedinti, 109773 MUNICIPIUL DROBETA-TURNU SEVERIN, Anul 2024, Numar, 2
Alte tipuri de cabinete medicale, Proprietate publica, Mehedinti, 109826 SIMIAN, Anul 2024, Numar, 1
Alte tipuri de cabinete medicale, Proprietate privata, Mehedinti, 109773 MUNICIPIUL DROBETA-TURNU SEVERIN, Anul 2024, Numar, 1
Alte tipuri de cabinete medicale, Proprietate privata, Mehedinti, 109826 SIMIAN, Anul 2024, Numar, 0
