Categorii de unitati sanitare, Forme de proprietate, Judete, Localitati , Ani, UM: Numar, Valoare
Cabinete medicale de familie, Proprietate publica, Vaslui, 164197 HOCENI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 164339 IANA, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 164393 IVANESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 164598 LAZA, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 164687 LIPOVAT, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 164749 LUNCA BANULUI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 164892 MICLESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 164936 MUNTENII DE JOS, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 167302 MUNTENII DE SUS, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 165069 OLTENESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 165130 OSESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 165185 PADURENI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 165274 PERIENI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 165416 POGANA, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 167259 POGONESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 165336 POIENESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 165470 PUIESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 165611 PUNGESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 167320 PUSCASI, Anul 2024, Numar, 0
