Categorii de unitati sanitare, Forme de proprietate, Judete, Localitati , Ani, UM: Numar, Valoare
Centre medicale de specialitate, Proprietate privata, Prahova, 131540 ORAS SINAIA, Anul 2024, Numar, 1
Puncte de lucru ale centrelor de dializa, Proprietate privata, Prahova, 130534 MUNICIPIUL PLOIESTI, Anul 2024, Numar, 3
Puncte de lucru ale centrelor de dializa, Proprietate privata, Prahova, 131210 ORAS BUSTENI, Anul 2024, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Prahova, 130534 MUNICIPIUL PLOIESTI, Anul 2024, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Prahova, 131256 MUNICIPIUL CAMPINA, Anul 2024, Numar, 0
Cabinete medicale de medicina generala, Proprietate publica, Prahova, 130954 ORAS AZUGA, Anul 2024, Numar, 0
Cabinete medicale de medicina generala, Proprietate publica, Prahova, 130981 ORAS BAICOI, Anul 2024, Numar, 0
Cabinete medicale de medicina generala, Proprietate publica, Prahova, 131103 ORAS BREAZA, Anul 2024, Numar, 0
Cabinete medicale de medicina generala, Proprietate publica, Prahova, 131407 ORAS MIZIL, Anul 2024, Numar, 0
Cabinete medicale de medicina generala, Proprietate publica, Prahova, 131443 ORAS PLOPENI, Anul 2024, Numar, 0
Cabinete medicale de medicina generala, Proprietate publica, Prahova, 131817 ORAS VALENII DE MUNTE, Anul 2024, Numar, 0
Cabinete medicale de medicina generala, Proprietate publica, Prahova, 132075 ARICESTII RAHTIVANI, Anul 2024, Numar, 1
Cabinete medicale de medicina generala, Proprietate publica, Prahova, 132226 BALTA DOAMNEI, Anul 2024, Numar, 0
Cabinete medicale de medicina generala, Proprietate publica, Prahova, 132271 BALTESTI, Anul 2024, Numar, 0
Cabinete medicale de medicina generala, Proprietate publica, Prahova, 132315 BANESTI, Anul 2024, Numar, 0
Cabinete medicale de medicina generala, Proprietate publica, Prahova, 132645 CHIOJDEANCA, Anul 2024, Numar, 0
Cabinete medicale de medicina generala, Proprietate publica, Prahova, 133161 FILIPESTII DE PADURE, Anul 2024, Numar, 0
Cabinete medicale de medicina generala, Proprietate publica, Prahova, 130847 PAULESTI, Anul 2024, Numar, 0
Cabinete medicale de medicina generala, Proprietate publica, Prahova, 130892 TARGSORU VECHI, Anul 2024, Numar, 0
Cabinete medicale de medicina generala, Proprietate publica, Prahova, 135789 TELEGA, Anul 2024, Numar, 0
Cabinete medicale de medicina generala, Proprietate privata, Prahova, 130534 MUNICIPIUL PLOIESTI, Anul 2024, Numar, 41
Cabinete medicale de medicina generala, Proprietate privata, Prahova, 131256 MUNICIPIUL CAMPINA, Anul 2024, Numar, 6
Cabinete medicale de medicina generala, Proprietate privata, Prahova, 130954 ORAS AZUGA, Anul 2024, Numar, 1
Cabinete medicale de medicina generala, Proprietate privata, Prahova, 130981 ORAS BAICOI, Anul 2024, Numar, 1
Cabinete medicale de medicina generala, Proprietate privata, Prahova, 131103 ORAS BREAZA, Anul 2024, Numar, 2
Cabinete medicale de medicina generala, Proprietate privata, Prahova, 131407 ORAS MIZIL, Anul 2024, Numar, 1
Cabinete medicale de medicina generala, Proprietate privata, Prahova, 131443 ORAS PLOPENI, Anul 2024, Numar, 2
Cabinete medicale de medicina generala, Proprietate privata, Prahova, 131817 ORAS VALENII DE MUNTE, Anul 2024, Numar, 2
Cabinete medicale de medicina generala, Proprietate privata, Prahova, 132075 ARICESTII RAHTIVANI, Anul 2024, Numar, 1
Cabinete medicale de medicina generala, Proprietate privata, Prahova, 132226 BALTA DOAMNEI, Anul 2024, Numar, 1
Cabinete medicale de medicina generala, Proprietate privata, Prahova, 132271 BALTESTI, Anul 2024, Numar, 0
Cabinete medicale de medicina generala, Proprietate privata, Prahova, 132315 BANESTI, Anul 2024, Numar, 1
Cabinete medicale de medicina generala, Proprietate privata, Prahova, 132645 CHIOJDEANCA, Anul 2024, Numar, 1
Cabinete medicale de medicina generala, Proprietate privata, Prahova, 133161 FILIPESTII DE PADURE, Anul 2024, Numar, 1
Cabinete medicale de medicina generala, Proprietate privata, Prahova, 130847 PAULESTI, Anul 2024, Numar, 1
Cabinete medicale de medicina generala, Proprietate privata, Prahova, 130892 TARGSORU VECHI, Anul 2024, Numar, 1
Cabinete medicale de medicina generala, Proprietate privata, Prahova, 135789 TELEGA, Anul 2024, Numar, 1
Cabinete medicale scolare, Proprietate publica, Prahova, 130534 MUNICIPIUL PLOIESTI, Anul 2024, Numar, 68
Cabinete medicale scolare, Proprietate publica, Prahova, 131256 MUNICIPIUL CAMPINA, Anul 2024, Numar, 8
Cabinete medicale scolare, Proprietate publica, Prahova, 130954 ORAS AZUGA, Anul 2024, Numar, 1
Cabinete medicale scolare, Proprietate publica, Prahova, 131069 ORAS BOLDESTI-SCAENI, Anul 2024, Numar, 3
Cabinete medicale scolare, Proprietate publica, Prahova, 131103 ORAS BREAZA, Anul 2024, Numar, 1
